location,historical_name,source,confidence,note
abadeh_tashk,Abadehtashkon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abaga,Abagaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abagaita,Abagaitaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abaiang_atoll,Abaiangatollon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abaiang_coast,Abaiangcoaston,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abakasnk,Abakasnkon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abala,Abalaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abalak,Abalakon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abalessa,Abalessaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abalessa_djanet_corridor,Ajjeron,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
aban,Abanon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abare_i,Abareion,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abarkuh,Abarkuhon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abashiri,Abashirion,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abau,Abauon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abbeville,Abbevilleon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abdalkuri_coast,Abdalkuricoaston,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abdalkuri_island,Abdalkuriislandon,T3M:location-key,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abdanan,Abdananon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abdas,Abdason,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abdulino,Abdulinoon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abe,Abeon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abegweit_passage,Abegweitpassageon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abemama_atoll,Abemamaatollon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abemama_coast,Abemamacoaston,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abengourou,Abengourouon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
aberdeen,Aberdeenon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
aberdeen_lake,Aberdeenlakeon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
aberfeldy,Aberfeldyon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
aberystwyth,Aberystwython,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abesehir,Abesehiron,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abha,Abhaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abhar,Abharon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abihka,Abihkaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abil,Abilon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abimatinu,Abimatinuon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abingdon,Abingdonar,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abisko,Abiskoon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abitau,Abitauon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abitibi_uplands,Abitibiuplandson,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abiward,Abiwardon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abiy_addi,Abiyaddion,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abiz,Abizon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abo,Aboon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abo_skargard,Aboskargardon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abomey,Abomeyon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abong,Abongon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
aborlan,Aborlanon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abrahamtelke,Abrahamtelkeon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abruzzo_coast,Coastofabruzzoon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abu,Abuon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abu_abyad_island,Abualabyadislandon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abu_dawood_cape,Abudawoodcapeon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abu_dhabi,Abuzabion,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abu_gamys_cape,Abugamyscapeon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abu_hamed,Abuhamedon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abu_jungle,Abujungleon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abu_kemal,Abukemalon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abu_qasr,Abuqasron,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abu_rakah,Aburakahon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abulat_island,Abulatislandon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abun,Abunon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abun_coast,Abuncoaston,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
aburakeiru,Aburakeiruon,T3M:location-key,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
aburra,Aburraon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abuta,Abutaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abutua,Abutuaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
aby_lagoon,Abylagoonar,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abyan_coast,Abyancoaston,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
abyy,Abyyon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
acambaro,Acambaroon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
acanti,Acantion,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
acaponeta,Acaponetaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
acapulco_bay,Acapulcobayon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
acarau,Acarauon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
acari,Acarion,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
acasaguastlan,Acasaguastlanon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
acatic,Acaticon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
acay_mountains,Acaymountainson,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
acayucan,Acayucanon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
accomac,Accomacon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
accra,Accraon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
accra_point,Accrapointon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
acerenza,Acerenzaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
achacachi,Achacachion,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
achachiwa,Achachiwaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
achaivayam,Achaivayamon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
achaka,Achakaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
acham,Achamon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
achan,Achanon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
achava,Achavaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
achchen_bay,Achchenbayon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
achen,Achenon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
achikamii,Achikamiion,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
achim,Achimon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
achit_nuur,Achitnuuron,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
acholi,Acholion,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
achomawi,Achomawion,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
aco,Acoon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
aconca_hue,Aconcahueon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
aconcagua_volcano,Aconcaguavolcanoon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
aconchi,Aconchion,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
aconquija,Aconquijaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
acoroazes,Acoroazeson,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
acqui,Acquion,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
acre,Acreon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
acroas,Acroason,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
acteon,Acteonar,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
acu_lagoon,Aculagoonar,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
acuera,Acueraon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
ad_dahna1,Addahnaon,T3M:location-key,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
ad_dahna2,Addahnaon,T3M:location-key,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
ad_dahna3,Addahnaon,T3M:location-key,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
ad_dahna4,Addahnaon,T3M:location-key,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
ad_dahna5,Addahnaon,T3M:location-key,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
ad_dawasir,Addawasiron,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
ad_dibdibah,Addibdibahon,T3M:location-key,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
ad_dilam,Addilamon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
ad_disah,Addisahon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
ad_dughmiyah,Addugmiyahon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adachi,Adachion,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adachi_kanto,Adachion,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adakli,Adaklon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adalaga,Adalagaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adams_bridge,Adamsbridgeon,T3M:location-key,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adan,Adanon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adana,Adanaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adang_bay,Adangbayon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adanki,Adankion,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adare,Adareon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
addu_atoll,Adduatollon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
addu_coast,Adducoaston,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adena,Adenaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adeqiu,Adeqiuon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
aderbissinat,Aderbissinaton,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adham,Adhamon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adigrat,Adigraton,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adilabad,Adilabadon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adirondacks,Ratirontackson,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adixoodagoorahareesh,Adixoodagoorahareeshon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adjud,Adjudon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adlur,Adluron,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
admiralty_sound,Admiraltysoundon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
ado_ekiti,Adoekition,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adoni,Adonion,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adony,Sarbogardon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adra,Adraon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adrada,Laadradaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adranos,Adranoson,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adrar,Adraron,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adraskan,Adraskanon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adshusheer,Adshusheeron,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
aduma,Adumaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adwa,Adwaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adyukh,Adyukhon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adyumba,Adyumbaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
adzera,Adzeraon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
aekyom,Aekyomon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
aerzhai,Aerzhaion,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
afade,Afadeon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
afanasyevo,Afanasyevoon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
afif,Afifon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
afikpo,Afikpoon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
afmadow,Afmadouon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
afrera,Afreraon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea1,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea10,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea11,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea12,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea13,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea14,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea15,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea16,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea17,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea18,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea19,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea2,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea20,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea21,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea22,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea23,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea25,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea26,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea27,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea28,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea29,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea3,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea30,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea31,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea32,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea33,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea34,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea35,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea36,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea37,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea38,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea39,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea4,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea40,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea41,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea42,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
african_high_sea43,Africanhighseaon,T3M:installed-label,tier3,Synthetic neutral Tier-3 root display proxy; no attested toponym or historical identity claim.
