tag,name,profiles,principate,high_empires,crisis,dominate,federate_age,migrations,visible_total,target_total,gap,status
GLS,Gulf Lowland-Sierra Networks,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
GMB,Gamabrivii,germanic;law_germanic,32,32,36,36,25,16,177,160,0,pass
GMR,Geum River Mahan,han_east_asian;law_eastern,37,41,41,41,16,26,202,160,0,pass
GMU,Gumo,iranian;law_steppe,42,46,46,42,19,24,219,160,0,pass
GNG,Magadha,indic;law_indic,37,41,41,45,21,19,204,160,0,pass
GOG,Goguryeo,han_east_asian;law_eastern,40,41,44,41,19,26,211,160,0,pass
GOR,Gordyene,law_iranian;near_eastern,32,36,36,36,14,21,175,160,0,expansion_required
GPC,Guerrero Pacific,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
GRH,Gerrha,law_arabian;near_eastern,32,36,36,36,14,21,175,160,0,expansion_required
GRT,Gorontalo-Tomini,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
GTC,Gobir Tarka,law_african;subsaharan,38,42,50,42,24,19,215,160,0,pass
GTL,Gutae,germanic;law_germanic,32,32,36,36,25,16,177,160,0,pass
GUR,Gur Iron-Age,law_african;subsaharan,38,42,50,42,24,19,215,160,0,pass
GUT,Gutones,germanic;law_germanic,32,32,36,36,25,16,177,160,0,pass
HAD,Hadramawt,law_arabian;near_eastern,32,36,36,36,14,21,175,160,0,expansion_required
HAN,Western Han,han_east_asian;law_han,43,41,47,41,22,26,220,160,0,pass
HAU,Haud Pastoralists,law_african;subsaharan,38,42,50,42,24,19,215,160,0,pass
HER,Hermunduri,germanic;law_germanic,32,32,36,36,25,16,177,160,0,pass
HIM,Himyar,law_arabian;near_eastern,35,36,39,36,17,21,184,160,0,pass
HLS,Helisii,germanic;law_germanic,32,32,36,36,25,16,177,160,0,pass
HLV,Helveconae,germanic;law_germanic,32,32,36,36,25,16,177,160,0,pass
HMR,Han River Mahan,han_east_asian;law_eastern,37,41,41,41,16,26,202,160,0,pass
HOK,Hokuriku Wa,han_east_asian;law_eastern,37,41,41,41,16,26,202,160,0,pass
HOP,Hopewell Sphere,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
HRC,Herrera Plateau,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
HRI,Harii,germanic;law_germanic,32,32,36,36,25,16,177,160,0,pass
HRK,Harikela,indic;law_indic,37,41,41,45,21,19,204,160,0,pass
HUA,Huarpa,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
HVI,Havana-Illinois Valley,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
IAZ,Iazyges,law_northern;roman_italic,44,41,44,41,29,16,215,160,0,pass
IBG,Hibernian Brigantes,celtic;law_celtic,33,41,37,41,26,16,194,160,0,pass
IBR,Caucasian Iberia,law_iranian;near_eastern,32,36,36,36,14,21,175,160,0,expansion_required
ICE,Iceni,celtic;law_celtic,33,41,37,41,26,16,194,160,0,pass
IGR,Indo-Greek Rump,hellenic;law_indic,35,36,39,36,17,21,184,160,0,pass
ILM,Msta-Ilmen Late Dyakovo Horizon,law_northern;uralic,33,37,37,37,19,19,182,160,0,pass
IMV,Imphal Valley Networks,indic;law_indic,37,41,41,45,21,19,204,160,0,pass
ISK,Indo-Scythian Realm,iranian;law_indic,42,46,46,42,19,24,219,160,0,pass
IVN,Iverni,celtic;law_celtic,33,41,37,41,26,16,194,160,0,pass
IWL,Yiwulu,iranian;law_steppe,42,46,46,42,19,24,219,160,0,pass
IZA,Izapa-Soconusco Center,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
IZM,Izumo Wa,han_east_asian;law_eastern,37,41,41,41,16,26,202,160,0,pass
JAV,Javanese Polities,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
JGP,Jangladesh Pastoral Networks,indic;law_indic,37,41,41,45,21,19,204,160,0,pass
JIN,Jinhan,han_east_asian;law_eastern,37,41,41,41,16,26,202,160,0,pass
JUD,Herodian Judea,law_hellenistic;near_eastern,38,36,42,36,20,21,193,160,0,pass
JUT,Jutes,germanic;law_germanic,32,32,36,36,25,16,177,160,0,pass
JZH,Jalisco-Zacatecas,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
KAL,Kalinga,indic;law_indic,37,41,41,45,21,19,204,160,0,pass
KAS,Kashgar,iranian;law_steppe,42,46,46,42,19,24,219,160,0,pass
KBC,Bomberai South-Coast,law_transoceanic;oceanian,32,36,32,32,21,18,171,160,0,pass
KBI,Kibi Wa,han_east_asian;law_eastern,37,41,41,41,16,26,202,160,0,pass
KCH,Kutch Island-Coast Networks,indic;law_indic,37,41,41,45,21,19,204,160,0,pass
KCN,Patkai-Upper Irrawaddy Highland Networks,indic;law_eastern,37,41,41,45,21,19,204,160,0,pass
KCP,Lower Missouri Hopewell,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
KGT,Kengtung Basin Networks,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
KHM,Proto-Khmer,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
KHT,Khotan,iranian;law_steppe,42,46,46,42,19,24,219,160,0,pass
KHW,Khwarazm,iranian;law_steppe,42,46,46,42,19,24,219,160,0,pass
KIB,Kok-Ing-Nan Basin Networks,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
KIN,Kindah,law_arabian;near_eastern,32,36,36,36,14,21,175,160,0,expansion_required
KJH,Khasi-Jaintia Highlands,indic;law_indic,37,41,41,45,21,19,204,160,0,pass
KLY,Klyazma Late Dyakovo Horizon,law_northern;uralic,33,37,37,37,19,19,182,160,0,pass
KNG,Kangju,iranian;law_steppe,42,46,46,42,19,24,219,160,0,pass
KPC,Katsina Plain,law_african;subsaharan,38,42,50,42,24,19,215,160,0,pass
KPM,Kapuas-Melawi River Networks,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
KRL,Ladoga Early Iron-Age Horizon,law_northern;uralic,33,37,37,37,19,19,182,160,0,pass
KRM,Karama Valley Metal-Age,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
KSB,Kinabatangan-Sabah Littoral Networks,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
KSH,Kashi Janapada,indic;law_indic,37,41,41,45,21,19,204,160,0,pass
KSM,Kaushambi Mitra Kingdom,indic;law_indic,37,41,41,45,21,19,204,160,0,pass
KUC,Kucha,iranian;law_steppe,42,46,46,42,19,24,219,160,0,pass
KUL,Kulay Horizon,law_steppe;uralic,33,37,37,37,19,19,182,160,0,pass
KUN,Kuninda,indic;law_indic,37,41,41,45,21,19,204,160,0,pass
KUS,Kush,law_african;nile_north_african,41,46,45,46,22,24,224,160,0,pass
KWL,Kwale Horizon,law_african;subsaharan,38,42,50,42,24,19,215,160,0,pass
KYU,Northern Kyushu Wa,han_east_asian;law_eastern,37,41,41,41,16,26,202,160,0,pass
LAM,Lower Amur Estuary Networks,inner_asian_steppe;law_steppe,38,42,42,46,26,21,215,160,0,pass
LAN,Langobardi,germanic;law_germanic,32,32,36,36,25,16,177,160,0,pass
LBD,Left-Bank Zarubintsy,law_northern;slavic_eastern,33,37,37,37,14,24,182,160,0,expansion_required
LBR,Lata-Barygaza Trade Corridor,indic;law_indic,37,41,41,45,21,19,204,160,0,pass
LCH,Lake Chad Basin,law_african;subsaharan,38,42,50,42,24,19,215,160,0,pass
LGB,Lugi,celtic;law_celtic,33,41,37,41,26,16,194,160,0,pass
LIM,Lima Culture,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
LMP,Limpopo Hunter-Herder Networks,law_african;subsaharan,38,42,50,42,24,19,215,160,0,pass
LNC,Lower Niger,law_african;subsaharan,38,42,50,42,24,19,215,160,0,pass
LNO,Lanao Coast-Lake,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
LOU,Loulan,iranian;law_steppe,42,46,46,42,19,24,219,160,0,pass
LPR,Lesser-Poland Przeworsk,germanic;law_northern,32,32,36,36,25,16,177,160,0,pass
LRC,Loja Regional-Development,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
LRP,Lore-Poso Highland,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
LUG,Lugii,germanic;law_germanic,32,32,36,36,25,16,177,160,0,pass
LWM,Matano-Luwu Lake-Coast,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
LZC,Northwest Luzon Coastal,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
MAH,Mahan,han_east_asian;law_eastern,37,41,41,41,16,26,202,160,0,pass
MAL,Malay Polities,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
MAM,Middle Amur Pol'tse Horizon,inner_asian_steppe;law_steppe,38,42,42,46,26,21,215,160,0,pass
MAU,Mauretania,law_african;nile_north_african,38,46,42,46,19,24,215,160,0,pass
MAY,Early Maya Polities,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
MBC,Central Michoacan Basin,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
MBL,Manila Bay-Laguna,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
MCM,Marcomanni,germanic;law_germanic,32,32,36,36,25,16,177,160,0,pass
MDN,Mudan Basin,inner_asian_steppe;law_steppe,38,42,42,46,26,21,215,160,0,pass
MDR,Mindoro Maritime,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
MHK,Mahakam River Networks,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
MHP,Mohawk Point Peninsula,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
MIM,Manimi,germanic;law_germanic,32,32,36,36,25,16,177,160,0,pass
MKS,South Sulawesi Coastal,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
MLA,Malao,law_african;subsaharan,38,42,50,42,24,19,215,160,0,pass
MLD,Maldivian Atoll Networks,indic;law_indic,37,41,41,45,21,19,204,160,0,pass
MLL,Malla Assemblies,indic;law_indic,37,41,41,45,21,19,204,160,0,pass
MNG,Middle Niger,law_african;subsaharan,38,42,50,42,24,19,215,160,0,pass
MNH,North Sulawesi Peninsula,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
MNP,Manapii,celtic;law_celtic,33,41,37,41,26,16,194,160,0,pass
MOK,Moskva-Oka Late Dyakovo Culture,law_northern;uralic,33,37,37,37,19,19,182,160,0,pass
MON,Mon Precursors,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
MOS,Mosyllon,law_african;subsaharan,38,42,50,42,24,19,215,160,0,pass
MRF,Morelos Formative,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
MRG,Margiana,iranian;law_steppe,42,46,46,42,19,24,219,160,0,pass
MRH,Cajamarca-Marcahuamachuco,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
MRN,Marwar-Nagaur Caravan Networks,indic;law_indic,37,41,41,45,21,19,204,160,0,pass
MRV,Sura-Volga Gorodets Culture,law_northern;uralic,33,37,37,37,19,19,182,160,0,pass
MRW,Meramec-Missouri Woodland,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
MSI,Marsigni,germanic;law_germanic,32,32,36,36,25,16,177,160,0,pass
MTS,Matsya-Dhundhar,indic;law_indic,37,41,41,45,21,19,204,160,0,pass
MTT,Maitum-Sarangani Mortuary,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
MUG,Mugilones,germanic;law_germanic,32,32,36,36,25,16,177,160,0,pass
MUN,Mundu,law_african;subsaharan,38,42,50,42,24,19,215,160,0,pass
MUP,Mande Upland,law_african;subsaharan,38,42,50,42,24,19,215,160,0,pass
MUS,Musulamii,law_african;nile_north_african,38,46,42,46,19,24,215,160,0,pass
MYB,Moyobamba Foothill,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
MYL,Monyul Highlands,indic;law_indic,37,41,41,45,21,19,204,160,0,pass
MZC,Mezcala-Balsas Preurban,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
MZN,Late Belomorye Culture,law_northern;uralic,33,37,37,37,19,19,182,160,0,pass
NAB,Nabataea,law_arabian;near_eastern,35,36,39,36,17,21,184,160,0,pass
NAG,Nagnatae,celtic;law_celtic,33,41,37,41,26,16,194,160,0,pass
NAR,Naristi,germanic;law_germanic,32,32,36,36,25,16,177,160,0,pass
NAZ,Nazca,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
NBR,Niah-Brunei Cave-River,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
NCR,Cornavii,celtic;law_celtic,33,41,37,41,26,16,194,160,0,pass
NEB,Northeast Borneo River-Sea Networks,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
NEM,Upper Neman Pottery,law_northern;slavic_eastern,33,37,37,37,14,24,182,160,0,expansion_required
NGR,Negros Metal-Age,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
NHC,Northern Highland,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
NHM,North Halmahera Metal-Age,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
NHR,Naharvali,germanic;law_germanic,32,32,36,36,25,16,177,160,0,pass
NMS,Northern Satrapy of Mathura,indic;law_indic,37,41,41,45,21,19,204,160,0,pass
NNR,Hilleviones,germanic;law_germanic,32,32,36,36,25,16,177,160,0,pass
NOK,Late Nok Horizon,law_african;subsaharan,38,42,50,42,24,19,215,160,0,pass
NOV,Novantae,celtic;law_celtic,33,41,37,41,26,16,194,160,0,pass
NSK,Nsukka-Lejja Ironworkers,law_african;subsaharan,38,42,50,42,24,19,215,160,0,pass
NVM,Narmada-Vindhya Megalithic Networks,indic;law_indic,37,41,41,45,21,19,204,160,0,pass
NYS,Nayarit Shaft-Tomb,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
OHW,Northern Honshu,han_east_asian;law_eastern,37,41,41,41,16,26,202,160,0,pass
OLC,Orinoco-Llanos Ceramic,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
OMN,Omanitae,law_arabian;near_eastern,32,36,36,36,14,21,175,160,0,expansion_required
ONH,Oaxaca Northwest Highland,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
OPO,Opone,law_african;subsaharan,38,42,50,42,24,19,215,160,0,pass
ORD,Ordovices,celtic;law_celtic,33,41,37,41,26,16,194,160,0,pass
OSR,Osroene,law_iranian;near_eastern,32,36,36,36,14,21,175,160,0,expansion_required
OUE,Lower Oueme Forest,law_african;subsaharan,38,42,50,42,24,19,215,160,0,pass
PAR,Parthian Empire,iranian;law_iranian,48,46,52,42,25,24,237,160,0,pass
PBI,Parisii,celtic;law_celtic,33,41,37,41,26,16,194,160,0,pass
PCM,Panchala Mitra Kingdom,indic;law_indic,37,41,41,45,21,19,204,160,0,pass
PCT,Pulangi-Cotabato Basin,law_eastern;oceanian,32,36,32,32,21,18,171,160,0,pass
PDL,Podolian Lipița,law_northern;roman_italic,41,41,41,41,26,16,206,160,0,pass
PDR,Pundravardhana,indic;law_indic,37,41,41,45,21,19,204,160,0,pass
PHC,Patzcuaro Highland,american;law_transoceanic,32,36,36,32,21,16,173,160,0,pass
