"granularity","key","parent","kind","ad1_name","language","method","source","confidence","note","unchanged_verified"
"province","nyland_province","finland_area","land","Finnic Gulf-Coast Early-Metal Lands","linguistic English / archaeological English","people-coast horizon construction","GEO-PROXY;ENC-NEEU","medium","Finnic-speaking and related Early Metal Period communities occupied the northern gulf shore before Swedish Nyland administration.","false"
"province","nzere_province","west_kongo_area","land","Lower-Nzadi–Soyo Early-Iron Coastlands","Kikongo hydronym / local geographic name / archaeological English","paired-landmark horizon construction","GEO-PROXY;JAH-BANTU-MOBILITY","medium","Early farming and ironworking settlement along the lower Congo coast predates the later Soyo province and kingdom.","false"
"province","nzima_province","kru_area","land","Tano–Ankobra Iron-Age Forests","local hydronyms / archaeological English","paired-river horizon construction","GEO-PROXY;MET-IRON","medium","The Tano and Ankobra forest corridors receive an early ironworking frame without projecting later Nzima territorial identity backward.","false"
"province","oasis_province","upper_egypt_area","land","Oasis Magna–Parva and Ammonium","Latinized classical oasis names","attested oasis composite","GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+17.1&fromdoc=Perseus%3Atext%3A1999.01.0198","high","The Great and Small Oases plus Ammonium at Siwa collectively cover the installed western-oasis footprint around AD 1.","false"
"province","obdorsk_province","mangazeya_area","land","Ugric Lower-Ob–Yamal Lands","linguistic English / local hydronym and peninsula name","people-paired-landmark construction","GEO-PROXY;ENC-NEEU","medium","The lower Ob and Yamal tundra receive a broad Ugric frame before Russian Obdorsk and later administrative borders.","false"
"province","ober_dem_manhartsberg_province","austria_area","land","Marcomanni–Quadi Thaya Lands","Latinized Germanic ethnonyms / local hydronym / English","attested peoples-river construction","GEO-PROXY;https://sourcebooks.fordham.edu/source/tacitus-germania.asp","high","The Thaya-facing country north of the Danube lay between Marcomannic and Quadian spheres around AD 1.","false"
"province","ober_dem_wienerwald_province","austria_area","land","Noricum Danube–Traisen Lands","Latin provincial name / local hydronyms / English","attested province-paired-river construction","GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+7.5&fromdoc=Perseus%3Atext%3A1999.01.0198","high","The Danube and Traisen corridor belonged to the northeastern Norican and adjoining Roman frontier landscape.","false"
"province","oberinntal_province","tirol_area","land","Raetian Upper-Inn–Lech Valleys","Latin ethnonym / local hydronyms / English","attested people-paired-river construction","GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+4.6&fromdoc=Perseus%3Atext%3A1999.01.0239","high","Raetian Alpine valleys along the upper Inn and Lech directly replace the medieval Oberinntal label.","false"
"province","oberlausitz_province","upper_saxony_area","land","Lugii Lusatian-Neisse Lands","Latinized ethnonym / local hydronym / English","attested people-river construction","GEO-PROXY;https://sourcebooks.fordham.edu/source/tacitus-germania.asp","medium","The Lusatian Neisse and upper Spree country lay within the wider Lugian interaction sphere around AD 1.","false"
"province","oberpfalzer_wald_province","bavaria_area","land","Naristi Upper-Naab Forest","Latinized Germanic ethnonym / local hydronym / English","attested people-river-ecology construction","GEO-PROXY;https://sourcebooks.fordham.edu/source/tacitus-germania.asp","high","The Naristi occupied the Upper Palatine and Bohemian forest approaches around the early imperial period.","false"
"province","oberwallis_province","central_switzerland_area","land","Lepontii and Vallis Poenina","Latinized Celtic ethnonym / Latin regional name","attested people-region composite","GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+4.6&fromdoc=Perseus%3Atext%3A1999.01.0239","high","The Lepontii and Vallis Poenina communities frame the upper Rhône and Alpine passes represented here.","false"
"province","obonezhskaya_province","east_novgorod_area","land","Finnic Onega–Svir Early-Metal Lands","linguistic English / local hydronyms / archaeological English","people-paired-water horizon construction","GEO-PROXY;ENC-NEEU","medium","Finnic and related Early Metal Period communities occupied the Onega–Svir forests before Novgorodian Obonezhye.","false"
"province","ocana_province","toledo_area","land","Carpetani Tagus–Anas Uplands","Latinized Iberian ethnonym / classical hydronyms / English","attested people-paired-river construction","GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+3.4&fromdoc=Perseus%3Atext%3A1999.01.0239","high","The Ocaña and La Mancha plateau lay in Carpetanian country between the Tagus and upper Anas.","false"
"province","oceko_sipiy_province","keewatin_n_area","land","Laurel Cedar–Winnipeg Lake-Lands","archaeological name / English translations of indigenous hydronyms","horizon-paired-water construction","GEO-PROXY;https://scholarlypress.si.edu/store/all/subsistence-economies-of-indigenous-north-american-societies-a-handbook/","medium","Laurel-related communities occupied the Cedar Lake and Lake Winnipeg corridor around AD 1.","false"
"province","ocheyedan_province","iowa_area","land","Plains-Woodland Little-Sioux Lands","archaeological English / indigenous-derived hydronym","horizon-river construction","GEO-PROXY;https://www.nps.gov/efmo/learn/historyculture/index.htm","medium","Woodland communities along the Little Sioux drainage provide a period frame before later Dakota territorial names.","false"
"province","ochyor_province","karagay_area","land","Pyanobor Kama-Foothill Lands","archaeological name / local hydronym / English","horizon-river-landform construction","GEO-PROXY;ENC-NEEU","high","Pyanobor communities occupied the western Ural and Kama foothill zone around AD 1.","false"
"province","ocute_province","georgia_us_area","land","Swift-Creek Ocmulgee–Altamaha Lands","archaeological name / indigenous hydronyms / English","horizon-paired-river construction","GEO-PROXY;https://www.nps.gov/ocmu/learn/historyculture/index.htm","high","Swift Creek traditions flourished along the Ocmulgee and Altamaha drainages around the early Common Era.","false"
"province","odenwald_province","upper_rhine_area","land","Mattiaci–Suebi Main–Neckar Uplands","Latinized Germanic ethnonyms / local hydronyms / English","attested peoples-paired-river construction","GEO-PROXY;https://sourcebooks.fordham.edu/source/tacitus-germania.asp","high","The Main–Neckar uplands lay between Mattiacian and Suebian spheres before the medieval Odenwald identity.","false"
"province","odonga_province","okavango_area","land","Etosha–Cuvelai Hunter-Herder Lands","local geographic names / archaeological English","paired-landmark subsistence construction","GEO-PROXY;OUP-SOUTH-AFRICA","medium","Hunter and herder communities around the Etosha pan and Cuvelai drainage predate later Ovambo kingdoms.","false"
"province","odoyev_province","oka_area","land","Upa–Ista Forest-Zone Settlements","local hydronyms / archaeological English","paired-river ecozone construction","GEO-PROXY;ENC-NEEU","medium","The Upa and Ista tributary country receives a turn-of-era forest-zone frame before medieval Odoev.","false"
"province","ogan_province","south_sumatra_area","land","Musi–Komering Metal-Age Riverlands","local hydronyms / archaeological English","paired-river horizon construction","GEO-PROXY;https://www.britannica.com/place/Sumatra/History","medium","Metal Age Austronesian communities occupied the Musi and Komering basin before Śrīvijaya and later Ogan administration.","false"
"province","ogasawara_province","nanpo_area","land","Southern Volcanic Isles","English","uninhabited directional-landform construction","GEO-PROXY;https://www.britannica.com/place/Bonin-Islands","medium","The remote Bonin islands had no secure AD 1 population or recovered contemporary local name.","false"
"province","ogiciza_wakpa_province","saskatchewan_area","land","Besant Qu'Appelle–Assiniboine Lands","archaeological name / indigenous hydronyms / English","horizon-paired-river construction","GEO-PROXY;https://www.nps.gov/mwac/publications/pdf/mwac_112.pdf","high","Besant-period bison-hunting communities occupied the Qu'Appelle and Assiniboine plains near the campaign boundary.","false"
"province","ogoki_province","keewatin_area","land","Laurel Ogoki–Albany Lake-Lands","archaeological name / indigenous hydronyms / English","horizon-paired-river construction","GEO-PROXY;https://scholarlypress.si.edu/store/all/subsistence-economies-of-indigenous-north-american-societies-a-handbook/","medium","Laurel-related communities occupied the Ogoki and Albany watershed and its portage lakes around AD 1.","false"
"province","ogonok_province","okhotsk_coast_area","land","Ul'ya–Aldoma Coastal Hunting Lands","local hydronyms / English","paired-river coast-subsistence construction","GEO-PROXY;https://www.britannica.com/place/Sea-of-Okhotsk","medium","The Ul'ya and Aldoma river mouths provide a local frame for sparsely documented coastal hunting communities before Russian place-names.","false"
"province","ogoowe_benje_province","north_gabun_area","land","Ogooué–Nyanga Early-Iron Lowlands","local hydronyms / archaeological English","paired-river horizon construction","GEO-PROXY;JAH-BANTU-MOBILITY","medium","Early farming and ironworking communities occupied the Ogooué–Nyanga lowlands without the later Benje political label.","false"
"province","ogoowe_ivindo_province","north_gabun_area","land","Ogooué–Ivindo Early-Iron Forests","local hydronyms / archaeological English","paired-river horizon construction","GEO-PROXY;JAH-BANTU-MOBILITY","medium","Early farming and ironworking communities along the Ogooué and Ivindo provide a period frame before later ethnic territories.","false"
"province","ogulmiut_province","western_arctic_area","land","Unaliq Iilgayaq–Alaxsxaq-Peninsula Lands","archaeological name / local geographic names / English","horizon-paired-landmark construction","GEO-PROXY;https://www.nps.gov/articles/iyatayet.htm","medium","Norton-related coastal traditions and adjacent peninsula communities frame the Bristol Bay footprint near AD 1.","false"
"province","okam_coast_sea_zone_province","yakutsk_sea_area","marine","Shantar–Ul'ya Northern-Okhotsk Waters","local island and river names / English","paired-landmark maritime construction","GEO-PROXY;https://www.britannica.com/place/Sea-of-Okhotsk","medium","The Shantar islands and Ul'ya coast provide durable local anchors without retaining a later ethnonym.","false"
"province","okam_province","okhotsk_coast_area","land","Ul'ya–Ayan Coastal Hunting Lands","local river and geographic names / English","paired-landmark coast-subsistence construction","GEO-PROXY;https://www.britannica.com/place/Sea-of-Okhotsk","medium","The northern coast is framed by the Ul'ya river and Ayan approaches for sparsely documented hunter-fisher communities.","false"
"province","okanagan_province","cascadia_area","land","Plateau-Pithouse Okanagan–Similkameen Lands","archaeological English / indigenous hydronyms","horizon-paired-river construction","GEO-PROXY;https://www.nps.gov/laro/learn/historyculture/index.htm","medium","Plateau pithouse communities occupied the Okanagan–Similkameen corridor around AD 1 before historic confederacy boundaries.","false"
"province","okeechobee_province","florida_area","land","Glades Okeechobee–Caloosahatchee Lands","archaeological name / indigenous lake and river names / English","horizon-paired-water construction","GEO-PROXY;https://www.nps.gov/ever/learn/historyculture/index.htm","high","Glades I communities occupied the great lake and Caloosahatchee drainage around AD 1 before the historic Calusa and Mayaimi polities.","false"
"province","okhotsk_sea_zone_province","yakutsk_sea_area","marine","Amur–Shantar Inland-Sea Waters","local river and island names / English","paired-landmark maritime construction","GEO-PROXY;https://www.britannica.com/place/Sea-of-Okhotsk","medium","The Amur mouth and Shantar islands frame the inland sea without the seventeenth-century Russian Okhotsk name.","false"
"province","okinawa_islands","ryuukyuu_sea_area","marine","Ryukyu-Shellmound Central-Island Waters","archaeological English / local archipelago name","horizon-direction maritime construction","GEO-PROXY;RYU-ARC","high","Ryukyu shellmound communities used the central island waters around AD 1 before the later Okinawan kingdom.","false"
"province","oklafalaya_province","mississippi_area","land","Marksville Biloxi–Pascagoula Lands","archaeological name / indigenous hydronyms / English","horizon-paired-river construction","GEO-PROXY;https://www.nps.gov/natr/learn/historyculture/index.htm","medium","Marksville-era communities and exchange networks reached the Biloxi–Pascagoula coast around AD 1.","false"
"province","oklahannali_province","mississippi_area","land","Marksville Pearl–Pascagoula Lands","archaeological name / indigenous hydronyms / English","horizon-paired-river construction","GEO-PROXY;https://www.nps.gov/natr/learn/historyculture/index.htm","medium","The Pearl and Pascagoula corridors receive a Marksville-period frame before historic Choctaw divisions.","false"
"province","oklatannap_province","mississippi_area","land","Marksville Tombigbee–Pearl Lands","archaeological name / indigenous hydronyms / English","horizon-paired-river construction","GEO-PROXY;https://www.nps.gov/natr/learn/historyculture/index.htm","medium","The Tombigbee–Pearl interior belonged to the wider Middle Woodland and Marksville interaction sphere.","false"
"province","okobojo_province","iowa_area","land","Plains-Woodland Big-Sioux–Des-Moines Lands","archaeological English / indigenous hydronyms","horizon-paired-river construction","GEO-PROXY;https://www.nps.gov/efmo/learn/historyculture/index.htm","medium","Woodland communities along the Big Sioux and upper Des Moines provide a period frame before later Dakota territorial names.","false"
"province","old_manding_province","mali_area","land","Niger–Milo Iron-Age Mande Lands","local hydronyms / linguistic name / archaeological English","paired-river horizon construction","GEO-PROXY;MET-IRON","medium","Early ironworking Mande-speaking communities along the upper Niger and Milo predate the Mali imperial heartland and Old Manding tradition.","false"
"province","oleshia_province","yedisan_area","land","Sarmatian Hypanis–Borysthenes Lands","Latinized Iranian ethnonym / Ancient Greek hydronyms / English","attested people-paired-river construction","GEO-PROXY;WIL-SAR","high","The steppe between the Southern Bug and Dnieper lay within the Sarmatian sphere around AD 1 before medieval Oleshye.","false"
"province","olesnica_province","silesia_area","land","Przeworsk Barycz–Widawa Lands","archaeological name / local hydronyms / English","horizon-paired-river construction","GEO-PROXY;UW-PRZ","high","Przeworsk communities occupied the Barycz and Widawa country around AD 1 before medieval Oleśnica.","false"
"province","olevsk_province","right_bank_ukraine_area","land","Zarubintsy Ubort–Pripyat Lands","archaeological name / local hydronyms / English","horizon-paired-river construction","GEO-PROXY;RAS-ZAR","high","The Ubort and Pripyat forest corridor lay within the Zarubintsy horizon around the campaign boundary.","false"
"province","olomoucko_province","moravia_area","land","Quadi Morava–Haná Lands","Latinized Germanic ethnonym / local hydronyms / English","attested people-paired-river construction","GEO-PROXY;https://sourcebooks.fordham.edu/source/tacitus-germania.asp","high","The middle Morava and Haná plain lay in the Quadian sphere during the age of Maroboduus.","false"
"province","olympic_province","cascadia_area","land","Ozette–Chehalis Maritime Lands","indigenous geographic names / English","paired-local-anchor coast construction","GEO-PROXY;https://www.nps.gov/olym/learn/historyculture/index.htm","medium","Long-lived maritime communities on the outer peninsula and Chehalis drainage replace the Greek-derived Olympic name.","false"
"province","olyuben_province","yandin_area","land","Indigirka–Yana Arctic Lake-Lands","local hydronyms / English","paired-river physical-geography construction","GEO-PROXY;https://www.britannica.com/place/Indigirka-River","medium","The lake-dotted tundra between the Indigirka and Yana provides the safest frame for sparse hunting communities.","false"
"province","omaha_province","central_plains_area","land","Plains-Woodland Missouri–Platte Lands","archaeological English / indigenous hydronyms","horizon-paired-river construction","GEO-PROXY;https://www.nps.gov/efmo/learn/historyculture/index.htm","medium","Woodland communities at the Missouri–Platte confluence predate the historic Omaha migration and colonial Nebraska.","false"
"province","omchikan_province","kolyma_area","land","Kolyma–Omolon Hunting Lands","local hydronyms / English","paired-river subsistence construction","GEO-PROXY;https://www.britannica.com/place/Kolyma-River","medium","The Kolyma and Omolon basins provide a durable local frame for sparsely documented hunter communities before Russian names.","false"
"province","ommelanden_province","friesland_area","land","Frisii Ems–Lauwers Lands","Latinized Germanic ethnonym / local hydronyms / English","attested people-paired-river construction","GEO-PROXY;https://sourcebooks.fordham.edu/source/tacitus-germania.asp","high","The Frisii occupied the tidal country between the Ems and Lauwers around AD 1 before medieval Ommelanden.","false"
"province","omsk_province","omsk_area","land","Sargat Irtysh–Om Forest-Steppe","archaeological name / local hydronyms / English","horizon-paired-river ecology construction","GEO-PROXY;RAS-SARGAT-CHRON","high","Sargat communities occupied the Irtysh–Om forest-steppe around AD 1 before the Russian city.","false"
"province","omutninsk_province","vyatka_area","land","Glyadenovo Upper-Kama–Vyatka Lands","archaeological name / local hydronyms / English","horizon-paired-river construction","GEO-PROXY;ENC-NEEU","high","Glyadenovo-related communities occupied the upper Kama–Vyatka forest zone around the campaign boundary.","false"
"province","onabeesh_province","red_river_area","land","Laurel Manitoba–Dauphin Lake-Lands","archaeological name / indigenous hydronyms / English","horizon-paired-lake construction","GEO-PROXY;https://scholarlypress.si.edu/store/all/subsistence-economies-of-indigenous-north-american-societies-a-handbook/","medium","Laurel communities occupied the Manitoba–Dauphin lake corridor around AD 1 before later Cree and Anishinaabe territorial labels.","false"
"province","onega_province","pomorye_area","land","Finnic White-Sea–Onega Coastlands","linguistic English / local geographic names","people-paired-coast construction","GEO-PROXY;ENC-NEEU","medium","Finnic and related Early Metal Period communities occupied the White Sea and Onega coast before Russian Pomor settlement.","false"
"province","ongiin_province","western_gobi_area","land","Xiongnu Ongi–Gobi Pastures","Han Chinese ethnonym / local hydronym and geographic name / English","attested people-river pastoral construction","GEO-PROXY;HAN-WR","high","The Ongi basin and Gobi pastures lay within the Xiongnu imperial and pastoral sphere around AD 1.","false"
"province","ongkakaringa_province","australian_northern_territory_area","land","Alligator–Katherine Rock-Art Lands","local river names / archaeological English","paired-river cultural-landscape construction","GEO-PROXY;https://whc.unesco.org/en/list/147/","medium","The Alligator and Katherine river country preserves long-lived hunter-gatherer and rock-art landscapes without freezing later ethnographic borders into AD 1.","false"
"province","onondagega_province","haudenosaunee_area","land","Middlesex Oswego–Susquehanna Lands","archaeological name / indigenous hydronyms / English","horizon-paired-river construction","GEO-PROXY;https://scholarlypress.si.edu/store/all/subsistence-economies-of-indigenous-north-american-societies-a-handbook/","medium","Middlesex-period Woodland communities occupied central New York before the formation of historic Haudenosaunee nations.","false"
"province","onondowaga_province","haudenosaunee_area","land","Middlesex Genesee–Canandaigua Lands","archaeological name / indigenous hydronyms / English","horizon-paired-water construction","GEO-PROXY;https://scholarlypress.si.edu/store/all/subsistence-economies-of-indigenous-north-american-societies-a-handbook/","medium","The Genesee and Canandaigua country receives a Middlesex-period frame before historic Seneca political identity.","false"
"province","onyotaaka_province","haudenosaunee_area","land","Middlesex Oneida–Mohawk Lands","archaeological name / indigenous hydronyms / English","horizon-paired-water construction","GEO-PROXY;https://scholarlypress.si.edu/store/all/subsistence-economies-of-indigenous-north-american-societies-a-handbook/","medium","Woodland communities around Oneida Lake and the Mohawk corridor predate the historic Oneida nation and league.","false"
"province","oosumi_islands","japan_coastline","marine","Wa Tanegashima–Yakushima Waters","ancient Chinese ethnonym / local island names / English","people-paired-island maritime construction","GEO-PROXY;ISIJ-YAY","medium","The southern Kyushu island passages lay within the broader Wa and Jōmon-derived maritime interaction world around AD 1.","false"
"province","oosumi_province","saikaidou_area","land","Kimotsuki–Kagoshima Wa","local geographic names / ancient Chinese ethnonym / English","paired-landmark people construction","GEO-PROXY;ISIJ-YAY","medium","Southern Kyushu communities around Kimotsuki and Kagoshima receive a broad Wa-era frame before Ōsumi province.","false"
"province","oparo_province","tuhaa_pae_area","land","Southern High Isles","English","uninhabited directional-landform construction","GEO-PROXY;https://www.britannica.com/place/Tubuai-Islands","medium","Secure settlement of Rapa Iti and Marotiri postdates AD 1 so the remote islands receive a neutral physical name.","false"
"province","opavsko_province","silesia_area","land","Quadi–Lugii Opava Marches","Latinized Germanic ethnonyms / local hydronym / English","attested peoples-frontier construction","GEO-PROXY;https://sourcebooks.fordham.edu/source/tacitus-germania.asp","medium","The Opava corridor formed a frontier between Quadian Moravia and the wider Lugian sphere around AD 1.","false"
"province","opole_province","silesia_area","land","Przeworsk Upper-Oder Lands","archaeological name / local hydronym / English","horizon-river construction","GEO-PROXY;UW-PRZ","high","Przeworsk communities occupied the upper Oder basin around AD 1 before medieval Opole.","false"
"province","oppland_province","syd_norge_area","land","Mjøsa–Gudbrandsdal Roman-Iron Lands","local lake and valley names / archaeological English","paired-landmark period construction","GEO-PROXY;https://www.britannica.com/place/Norway/Settlement","medium","Roman Iron Age communities around Mjøsa and Gudbrandsdal replace medieval Oppland geography.","false"
"province","or_keo_province","lower_mekong_area","land","Funan Angkor-Borei–Bassac Lands","ancient polity and center names / local hydronym / English","polity-center-river construction","GEO-PROXY;https://www.metmuseum.org/toah/hd/funa/hd_funa.htm","high","Angkor Borei and the Bassac channels anchor the emerging Funan delta network around the early Common Era.","false"
"province","or_qapi_province","crimea_area","land","Scythian Tauric Isthmus","Ancient Greek ethnonym and regional name / English","attested people-region-landform construction","GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+7.4&fromdoc=Perseus%3Atext%3A1999.01.0198","high","The Perekop isthmus formed the northern gate of Taurica between late Scythian and steppe Sarmatian spheres.","false"
"province","oran_province","algiers_area","land","Portus Magnus–Quiza Mauritania","Latin place-names and regional name","attested paired-center construction","GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+17.3&fromdoc=Perseus%3Atext%3A1999.01.0198","high","Portus Magnus and Quiza anchor the western Mauretanian coast around AD 1 before Oran.","false"
"province","orayvi_province","shiewhibak_area","land","Basketmaker Grand-Mesa","archaeological name / local landform / English","horizon-landform construction","GEO-PROXY;https://www.nps.gov/grca/learn/historyculture/arch.htm","high","Basketmaker II communities occupied the mesa and canyon country around AD 1 before the historic Hopi village geography.","false"
"province","ordos_province","datong_area","land","Xiongnu Southern-Bend Pastures","Han Chinese ethnonym / English","attested people-landform pastoral construction","GEO-PROXY;https://ctext.org/han-shu/xiong-nu-zhuan-shang/ens","high","The southern Ordos bend remained a contested but strongly Xiongnu pastoral zone around the campaign boundary.","false"
"province","oregon_province","cascadia_area","land","Willamette–Umpqua Riverine Lands","indigenous hydronyms / English","paired-river ecological construction","GEO-PROXY;https://www.nps.gov/lewi/learn/historyculture/index.htm","medium","Long-established riverine communities in the Willamette and Umpqua valleys replace the colonial Oregon label.","false"
"province","oregon_sea_zones_province","cascadia_sea_zones_area","marine","Tillamook–Coos Pacific Waters","indigenous geographic names / English","paired-local-anchor maritime construction","GEO-PROXY;https://www.nps.gov/lewi/learn/historyculture/index.htm","medium","Indigenous coastal names frame the northern and southern shore waters without the colonial Oregon label.","false"
