granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
province,dudinka_province,mangazeya_area,land,Yenisei–Khantayka Tundra Communities,local hydronyms / English,paired-river tundra construction,GEO-PROXY;https://www.britannica.com/place/Yenisey-River,medium,The lower Yenisei and Khantayka distinguish this tundra-river footprint from neighboring taiga zones.,false
province,dukkala_province,morocco_area,land,Autololes of the Atlantic Plain,Latinized Mauretanian ethnonym / English,attested people-landscape construction,GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Plin.+Nat.+5&fromdoc=Perseus%3Atext%3A1999.02.0137,medium,The Atlantic plain south of Sala was associated with the Autololes in classical geography.,false
province,dukundeka_province,rockies_area,land,Yellowstone–Wind River Mountain Communities,local hydronyms / English,paired-river mountain construction,GEO-PROXY;https://www.nps.gov/yell/learn/historyculture/archeology.htm,medium,The mountain and headwater corridor provides a deep-time frame before later Tukudeka identity.,false
province,dumka_province,mithila_area,land,Anga–Rajmahal Hills,Sanskrit historical region / local mountain name,attested region and hill construction,GEO-PROXY;https://www.britannica.com/place/Anga,high,The Rajmahal and Mandar hills formed the southern upland of ancient Anga.,false
province,dunnneza_province,columbia_interior_area,land,Peace River–Rocky Mountain Communities,local hydronym / English,river-mountain community construction,GEO-PROXY;https://www.thecanadianencyclopedia.ca/en/article/peace-river,medium,The Peace basin and eastern Rocky foothills provide a neutral frame before historic Dunne-za boundaries.,false
province,durham_province,northumbria_area,land,Brigantes of the Wear–Tees,Latinized Celtic ethnonym / local hydronyms,attested people-river construction,GEO-PROXY;PTO-GEO-II2,high,The Wear and Tees valleys belonged to the Brigantian sphere in northern Britain.,false
province,duyun_province,guizhou_area,land,Zangke Commandery–Duliu Hills,Han Chinese commandery / local hydronym / English,attested administration and landscape construction,GEO-PROXY;https://ctext.org/han-shu/di-li-zhi-xia/ens,high,The Duliu basin lay within the Han Zangke commandery frontier.,false
province,dzhida_province,lower_selenga_area,land,Xiongnu Selenga–Dzhida March,Han-era ethnonym / local hydronyms,attested polity and river construction,GEO-PROXY;OUP-XIO,high,The Dzhida tributary and lower Selenga lay within the northern Xiongnu sphere.,false
province,dzilam_province,mayaab_area,land,Northern Maya of Ichkaansihó,Maya regional and city names,attested center and directional construction,GEO-PROXY;https://www.metmuseum.org/toah/hd/maya/hd_maya.htm,high,Ichkaansihó and the northern Yucatán plain replace later colonial place names.,false
province,dzisna_province,white_ruthenia_area,land,Dvina–Polota Striated-Pottery Communities,local hydronyms / archaeological term,archaeological river-region construction,GEO-PROXY;LIT-NEMAN-STRIATED;AWE-DNIEPER-DVINA,medium,The Dvina and Polota corridor lay in a contested Striated-Pottery and Dnieper-Dvina contact zone.,false
province,e_omita_i_province,upper_missouri_area,land,Yellowstone–Bighorn Plains Communities,local hydronyms / English,paired-river plains construction,GEO-PROXY;https://www.nps.gov/bica/learn/historyculture/archeology.htm,medium,The Yellowstone and Bighorn basin provides a deep-time frame before historic Crow political identities.,false
province,east_asturias_province,leon_area,land,Luggones of Eastern Asturia,Latinized Celtic ethnonym and classical region,attested people and directional construction,GEO-PROXY;STR-IBR;PLN-IBR,high,The Luggones occupied the eastern Asturian mountain and coast corridor.,false
province,east_banat_province,south_alfold_area,land,Dacian Tibiscus–Danube March,Latin ethnonym and ancient hydronyms / English,attested people-river frontier construction,GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+7.3&fromdoc=Perseus%3Atext%3A1999.01.0239,high,The Timiș and upper Banat corridor formed the western Dacian approach to the Danube.,false
province,east_china_sea_province,east_china_coastline,marine,Dōng Hǎi of Kuaiji,Han Chinese sea and commandery names,attested sea-shore construction,GEO-PROXY;https://ctext.org/han-shu/di-li-zhi-xia/ens,high,Dōng Hǎi is the era-appropriate Eastern Sea and Kuaiji identifies this coastal sector.,false
province,east_dennaakke_province,alaxsxaq_area,land,Yukon–Tanana Athabascan Communities,local hydronyms / ethnolinguistic term / English,paired-river community construction,GEO-PROXY;https://www.nps.gov/yuch/learn/historyculture/athabaskan-culture.htm,medium,The Yukon and Tanana basin frames ancestral Athabascan communities without modern administrative names.,false
province,east_farthing,iceland_area,land,Uninhabited Eastern North-Atlantic Island,English,settlement-status directional construction,GEO-PROXY;https://www.britannica.com/place/Iceland/History,high,Iceland had no secure permanent human settlement in AD 1 and receives a physical directional label.,false
province,east_fezzan_province,desert_area,land,Eastern Garamantian Sahara Oases,English / Latinized ancient people,attested polity-oasis construction,GEO-PROXY;https://www.britannica.com/topic/Garamantes,high,Awjila and the eastern Fezzan routes belonged to the Garamantian Sahara network.,false
province,east_flanders_province,flanders_area,land,Menapii–Nervii Scheldt Lands,Latinized Celtic ethnonyms / local hydronym,attested peoples and river construction,GEO-PROXY;STR-GAL;OCD-GAL,high,The Scheldt plain lay between Menapian wetlands and the Nervian interior.,false
province,east_florida_coast_province,bahamas_sea_area,marine,Atlantic Waters of the Floridian Peninsula,Latinized geographic name / English,physical maritime construction,GEO-PROXY;https://www.britannica.com/place/Florida-peninsula,medium,The peninsula-facing Atlantic waters avoid colonial bays and later political geography.,false
province,east_friesland_province,friesland_area,land,Chauci of the Ems Coast,Latinized Germanic ethnonym / local hydronym / English,attested people-coast construction,GEO-PROXY;TAC-GER,high,The Ems estuary and East Frisian coast belonged to the Chauci sphere.,false
province,east_gandak_province,nepal_area,land,Kirata–Gandak Himalayan Valleys,Sanskrit ethnonym / local hydronym / English,attested people-river construction,GEO-PROXY;https://www.britannica.com/place/Kathmandu-valley-Nepal,medium,Kirata traditions and the Gandak valleys provide a cautious frame for central Nepal around AD 1.,false
province,east_igbo_province,gulf_of_guinea_area,land,Cross River–Lower Niger Iron Communities,local hydronyms / archaeological English,paired-river archaeological construction,GEO-PROXY;OUP-NOK;JAH-BANTU-MOBILITY,medium,Iron-working communities of the Cross and lower Niger replace a uniform later Igbo label.,false
province,east_itelmen_province,kamchatka_area,land,Eastern Kamchatka Maritime Communities,local peninsula name / English,directional coastal-community construction,GEO-PROXY;https://www.britannica.com/place/Kamchatka-Peninsula,medium,The Pacific coast and volcanic valleys receive a neutral frame before historic Itelmen boundaries.,false
province,east_koryak_province,anadyr_area,land,Penzhina–Olyutor Maritime Communities,local geographic names / English,paired-coast community construction,GEO-PROXY;https://www.britannica.com/place/Kamchatka-Peninsula,medium,The Penzhina and Olyutor coasts distinguish this northern Pacific maritime footprint.,false
province,east_kra_province,malay_peninsula_area,land,Chumphon–Surat Monsoon-Coast Communities,local geographic names / English,paired-coast archaeological construction,GEO-PROXY;https://www.cambridge.org/core/books/abs/cambridge-world-prehistory/southeast-asia/8784CA1FB2B45C97C99E03EF7193B923,medium,The isthmian monsoon coast is framed geographically before later Tambralinga and Thai polities.,false
province,east_lanka_coastal_sea_zones_province,deccan_sea_zones_area,marine,Taprobane Eastern Waters,Greek-Latin island name / English,attested island maritime construction,GEO-PROXY;PER,high,Taprobane is the classical name for Lanka and defines its eastern Bay of Bengal waters.,false
province,east_lekumu_province,south_gabun_area,land,Mai-Ndombe–Fimi Rainforest Communities,local hydronyms / English,paired-river archaeological construction,GEO-PROXY;SCI-CONGO-RAINFOREST,medium,The lake and Fimi drainage define a distinct central Congo rainforest community frame.,false
province,east_luxembourg_province,wallonia_area,land,Treveri of Augusta and Orolaunum,Latinized Celtic ethnonym and Roman centers,attested people-center construction,GEO-PROXY;STR-GAL;OCD-GAL,high,Augusta Treverorum and Orolaunum anchor the eastern Treveran country.,false
province,east_mancha_province,toledo_area,land,Oretani of Laminium,Latinized Iberian ethnonym and Roman place name,attested people-center construction,GEO-PROXY;STR-IBR;PLN-IBR,high,Laminium and the Oretani replace the much later directional La Mancha name.,false
province,east_muntenia_province,wallachia_area,land,Getae of the Ister–Buzău,Greek ethnonym and hydronym / local hydronym,attested people-river construction,GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+7.3&fromdoc=Perseus%3Atext%3A1999.01.0239,high,The lower Danube and Buzău plain belonged to the Getic-Dacian world.,false
province,east_nuwuvi_province,great_basin_area,land,Kaibab–Colorado Plateau Archaic Communities,local plateau names / archaeological English,paired-landscape archaeological construction,GEO-PROXY;https://www.nps.gov/grca/learn/historyculture/archeology.htm,medium,The Kaibab and Colorado plateaus support a deep-time frame before historic Southern Paiute identities.,false
province,east_omok_province,chuvan_area,land,Kolyma–Anadyr Tundra Communities,local hydronyms / English,paired-river tundra construction,GEO-PROXY;https://www.britannica.com/place/Kolyma-River,medium,The river headwaters provide a geographic frame without backdating later Omok identity.,false
province,east_peninsula_province,chukchee_area,land,Bering-Strait Peninsula Communities,English,physical peninsula-community construction,GEO-PROXY;https://www.britannica.com/place/Bering-Strait,medium,The eastern Chukotka peninsula receives a physical maritime-community frame.,false
province,east_qassim_province,najd_area,land,Central Najd Oasis Communities,Arabic regional name / English,directional oasis-community construction,GEO-PROXY;https://www.britannica.com/place/Najd,medium,The Buraydah-Unaizah oasis belt is represented without projecting later Qassim administration.,false
province,east_riding_province,northumbria_area,land,Parisi of Petuaria,Latinized Celtic ethnonym and Roman place name,attested people-center construction,GEO-PROXY;PTO-GEO-II2,high,The Parisi and their center Petuaria anchor the Holderness and Humber footprint.,false
province,east_rukwa_province,malawi_area,land,Rukwa–Kimbu Pastoral-Iron Communities,local regional names / archaeological English,paired-landscape economy construction,GEO-PROXY;QI-EAFRICA;JAH-BANTU-MOBILITY,medium,The Rukwa basin held overlapping pastoral and early iron-working communities.,false
province,east_shuswap_province,cascadia_area,land,Upper Columbia–Kinbasket Mountain Communities,local hydronym and valley name / English,river-mountain community construction,GEO-PROXY;https://www.thecanadianencyclopedia.ca/en/article/interior-salish,medium,The upper Columbia and Kinbasket corridor provide a geographic frame before historic Shuswap boundaries.,false
province,east_taiwan_province,taiwan_area,land,Eastern Taiwan Austronesian Communities,local island name / linguistic term / English,directional linguistic-archaeological construction,GEO-PROXY;https://www.britannica.com/place/Taiwan/History,medium,The eastern valleys held diverse Austronesian communities without a single uniform ethnic polity.,false
province,eastern_adamawa_province,adamawa_area,land,Benue–Adamawa Iron Communities,local hydronym and highland name / archaeological English,river-highland archaeological construction,GEO-PROXY;OUP-CHAD;JAA-NOK,medium,The Benue headwaters and Adamawa plateau held varied iron-working communities near the end of the Nok horizon.,false
province,eastern_baltic_sea,eastern_baltic_sea,marine,Sinus Venedicus and Aestian Waters,Latin classical geography,attested gulf and people maritime construction,GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Tac.+Ger.+45,medium,Classical Venedic and Aestian geography provides an era-appropriate eastern Baltic frame.,false
province,eastern_bhutan_province,monyul_area,land,Bumthang–Tawang Highland Communities,local valley names / English,paired-highland community construction,GEO-PROXY;https://www.britannica.com/place/Bhutan/History,medium,The eastern Himalayan valleys are named geographically without projecting later Bhutanese administration.,false
province,eastern_channel_province,english_channel_area,marine,Fretum Gallicum,Latin,attested classical strait name,GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Plin.+Nat.+4&fromdoc=Perseus%3Atext%3A1999.02.0137,high,The Gallic Strait is an era-appropriate classical name for the Dover and eastern Channel waters.,false
province,eastern_gobi_province,southern_gobi_area,land,Galbyn Gobi Xiongnu Pastures,local desert name / Han-era ethnonym / English,attested polity and pasture construction,GEO-PROXY;OUP-XIO,high,The Galbyn and eastern southern-Gobi corridor formed part of the Xiongnu pasture realm.,false
province,eastern_greenland_sea_province,eastern_greenland_sea_area,marine,Arctic Outer Waters West of Thule,English / Greek classical place name,directional classical-worldview construction,GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+1.4&fromdoc=Perseus%3Atext%3A1999.01.0239,medium,The physical Arctic waters avoid the later Greenland and Denmark Strait names.,false
province,eastern_gulf_coast_province,gulf_of_mexico_area,marine,Northern Gulf Bays and Sounds,English,physical maritime construction,GEO-PROXY;https://www.britannica.com/place/Gulf-of-Mexico,medium,The Mobile-Apalachee coast receives a physical bay-and-sound name rather than modern state geography.,false
province,eastern_jutland_province,denmark_area,land,Cimbri–Charudes Eastern Peninsula,Latinized Germanic ethnonyms / English,attested peoples and directional construction,GEO-PROXY;TAC-GER,medium,Classical Cimbri and Charudes traditions provide a cautious frame for eastern Jutland.,false
province,eastern_malwa,malwa_area,land,Eastern Avanti–Vidisha,Sanskrit historical region and city name,attested region-center construction,GEO-PROXY;https://www.britannica.com/place/Vidisha,high,Vidisha was a major center of eastern Avanti around AD 1.,false
province,eastern_podolia_province,podolia_area,land,Tyras–Hypanis Lipița Frontier,Greek hydronyms / archaeological term,archaeological river-border construction,GEO-PROXY;AAC-LIPITA,high,The Dniester and Southern Bug corridor lay on the eastern edge of the Lipița-Dacian horizon.,false
province,eastern_styria_province,styria_area,land,Taurisci–Pannonian Noricum March,Latinized Celtic ethnonym and Roman regions / English,attested people-border construction,GEO-PROXY;OCD-PAN;OCD-GAL,high,The Mur-Raab hills formed a borderland among Taurisci and the Roman Noricum-Pannonian spheres.,false
province,eastern_sym_province,vitim_area,land,Lena–Patom Taiga Communities,local hydronym and highland name / English,river-highland community construction,GEO-PROXY;https://www.britannica.com/place/Lena-River,medium,The upper Lena and Patom uplands provide a neutral taiga-community frame.,false
province,eastern_upper_swabia_province,swabia_area,land,Vindelici of Augusta Vindelicum,Latinized Celtic ethnonym and Roman city name,attested people-center construction,GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+4.6&fromdoc=Perseus%3Atext%3A1999.01.0239,high,Augusta Vindelicum anchored the newly Romanized Vindelician country around AD 1.,false
province,ebroicien_province,normandy_area,land,Aulerci Eburovices of Mediolanum,Latinized Celtic ethnonym and Roman center,attested people-center construction,GEO-PROXY;STR-GAL;OCD-GAL,high,The Aulerci Eburovices and Mediolanum replace the medieval Évreux county frame.,false
province,ecchuu_province,hokurikudou_area,land,Western Koshi Yayoi Communities,Japanese ancient region / archaeological term / English,attested macro-region plus direction,GEO-PROXY;https://www.metmuseum.org/toah/hd/yayo/hd_yayo.htm,medium,Western Koshi distinguishes the Etchū footprint within the Hokuriku Yayoi landscape.,false
province,echigo_province,hokurikudou_area,land,Northern Koshi Coastal Communities,Japanese ancient region / English,attested macro-region plus direction,GEO-PROXY;https://www.metmuseum.org/toah/hd/yayo/hd_yayo.htm,medium,Northern Koshi replaces the later Echigo province while retaining the Sea of Japan coastal footprint.,false
province,echizen_province,hokurikudou_area,land,Southern Koshi–Tsuruga Communities,Japanese ancient region and place name / English,attested macro-region and coastal-center construction,GEO-PROXY;https://www.metmuseum.org/toah/hd/yayo/hd_yayo.htm,medium,Southern Koshi and Tsuruga distinguish this Hokuriku corridor before the ritsuryō province.,false
province,ecigeen_province,lower_lena_area,land,Lower Lena Taiga–Tundra Communities,local hydronym / English,river-biome community construction,GEO-PROXY;https://www.britannica.com/place/Lena-River,medium,The taiga-tundra transition receives a geographic frame before later Sakha settlement and Russian names.,false
province,edirne_province,thrace_area,land,Orestias and the Hebrus Plain,Greek city name and ancient hydronym / English,attested center-river construction,GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+7.6&fromdoc=Perseus%3Atext%3A1999.01.0239,high,Orestias and the Hebrus replace Hadrianopolis and medieval Edirne at the AD 1 boundary.,false
province,efate_province,vanuatu_area,land,Central–Southern Vanuatu Post-Lapita Communities,local archipelago name / archaeological term / English,archaeological archipelago construction,GEO-PROXY;CAM-LAP,high,Post-Lapita communities occupied Efate and the southern islands by AD 1.,false
province,egiin_province,upper_selenga_area,land,Khuvsgul–Egiin Xiongnu Frontier,local lake and river names / Han-era ethnonym,attested polity and landscape construction,GEO-PROXY;OUP-XIO,high,The Egiin valley and Khuvsgul approaches formed the northern fringe of the Xiongnu world.,false
province,ehwae_province,western_ontario_area,land,Grand–Credit Middle Woodland Communities,local hydronyms / archaeological English,paired-river archaeological construction,GEO-PROXY;OAS-POINT,medium,Middle Woodland communities between the Grand and Credit rivers replace a later local ethnonym.,false
