granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
"province","basilicata_province","basilicata_area","land","Lucania","Latin","attested classical region","installed:in_game/map_data/definitions.txt;https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0198%3Abook%3D6","high","Lucania is the contemporary Roman regional name for the Basilicata footprint.","false"
"province","basra_province","iraq_arabi_area","land","Charax–Mesene","Greek-Latin city and regional names","attested center-region construction","installed:in_game/map_data/definitions.txt;https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0198%3Abook%3D16","high","Charax Spasinu and Mesene frame the lower Tigris-Euphrates delta before Islamic Basra.","false"
"province","bassa_province","kru_area","land","Dey–Mesurado Forests","local hydronyms / English","paired river and ecology construction","installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Liberia","medium","The Mesurado and Saint Paul forest corridors replace the later Bassa ethnopolitical label.","false"
"province","bassigny_province","champagne_area","land","Lingones","Latinized Gallic ethnonym","attested people matched to footprint","installed:in_game/map_data/definitions.txt;https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0239%3Abook%3D4","high","The Lingones occupied the Langres plateau and upper Marne country represented by Bassigny.","false"
"province","bastar_province","gondwana_area","land","Southern Mahākāntāra","Sanskrit historical geography / English","attested forest-region plus direction","installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Bastar","medium","The southern great forest country replaces the later Bastar polity while distinguishing it from neighboring Chedi lands.","false"
"province","bataih_province","iraq_arabi_area","land","Mesene Marshes","Greek / Latin regional name / English","attested region and wetland construction","installed:in_game/map_data/definitions.txt;https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0198%3Abook%3D16","high","The lower Mesopotamian marshes belonged to Mesene around AD 1, before the Arabic al-Baṭā'iḥ name.","false"
"province","batin_province","bahrein_area","land","Characene Desert March","Greek / Latin historical region / English","attested polity-frontier construction","installed:in_game/map_data/definitions.txt;https://depts.washington.edu/silkroad/texts/periplus/periplus.html","medium","The Wadi al-Batin desert marked the inland approach to Characene and the northwest gulf.","false"
"province","batina_province","oman_area","land","Omana–Sohar Coast","Greek-Latin ancient place name / local place name / English","attested port-coast construction","installed:in_game/map_data/definitions.txt;https://depts.washington.edu/silkroad/texts/periplus/periplus.html","high","Omana and the Sohar-facing Batinah coast form the principal northern Oman maritime corridor.","false"
"province","battambang_province","lower_mekong_area","land","Tonle Sap–Mekong","local lake and hydronym / English","lake-river settlement construction","installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Tonle-Sap","medium","Communities around Tonle Sap and the lower Mekong replace the much later Battambang city-province.","false"
"province","bavly_province","bolghar_area","land","Ik–Belaya Pyanobor Lands","archaeological label / hydronyms / English","archaeological-horizon river construction","installed:in_game/map_data/definitions.txt;https://www.evrazstep.ru/index.php/aes/article/view/497","high","Pyanobor-era communities along the Ik and Belaya replace the later Bavly town name.","false"
"province","bay_of_fundy_province","canadian_atlantic_coast_area","marine","Mi'kma'ki Tidal Bay","Mi'kmaq regional name / English","indigenous country and tidal-landform construction","installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Bay-of-Fundy","medium","Mi'kma'ki and the exceptional tidal bay replace the French-English Fundy name.","false"
"province","bay_of_plenty_province","north_island_area","land","Northern Volcanic Lakes","English","uninhabited physical-landscape construction","installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/North-Island-New-Zealand","medium","A volcanic-lake landscape name reflects an uninhabited AD 1 North Island without backdating Māori toponyms.","false"
"province","bayamo_province","cuba_area","land","Cauto–Eastern Cuba","indigenous hydronym / English","river-directional cultural construction","installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Cuba/History","medium","The Cauto basin and eastern ceramic communities replace the colonial Bayamo city name.","false"
"province","bayanaul_province","omsk_area","land","Saryarka–Irtysh Steppe","local regional name and hydronym / English","upland-river landscape construction","installed:in_game/map_data/definitions.txt;https://unesdoc.unesco.org/ark:/48223/pf0000105703","medium","Saryarka and the upper Irtysh-facing steppe replace the later Bayanaul district label.","false"
"province","bayanday_province","irkutsk_area","land","Upper Angara–Baikal West","local hydronym and lake name / English","river-lake directional construction","installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Lake-Baikal","high","The upper Angara and western Baikal shore define the footprint without the later Bayanday settlement name.","false"
"province","bayerischer_wald_province","bavaria_area","land","Naristi–Danube Forest","Latinized Germanic ethnonym / hydronym / English","attested people and landscape construction","installed:in_game/map_data/definitions.txt;https://sourcebooks.fordham.edu/source/tacitus-germania.asp","high","The Naristi and Danube forest replace the medieval-modern Bavarian Forest label.","false"
"province","baykit_province","angara_area","land","Stony Tunguska Taiga","English hydronym and ecology","river-taiga construction","installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Tunguska-River","high","The Stony Tunguska taiga identifies the footprint without the later Baykit settlement.","false"
"province","bayonne_province","gascony_area","land","Tarbelli–Lapurdum","Latinized Aquitanian ethnonym / ancient place name","attested people-center construction","installed:in_game/map_data/definitions.txt;https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0239%3Abook%3D4","high","The Tarbelli and Lapurdum frame the western Pyrenean coast before medieval Bayonne.","false"
"province","baytak_province","desht_kipchak_area","land","Ilek–Aorsi Steppe","local hydronym / Latinized ethnonym / English","attested people-river landscape construction","installed:in_game/map_data/definitions.txt;https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0198%3Abook%3D11","high","The Ilek corridor lay within the broad Aorsi-Sarmatian steppe around AD 1.","false"
"province","bayuda_province","nubia_proper_area","land","Meroitic Bayuda","Meroitic regional adjective / local desert name","attested polity-landscape construction","installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Kush-ancient-region-Africa","high","The Bayuda desert and Nile bend formed part of the Meroitic Kushite world.","false"
"province","bazadais_province","guyenne_area","land","Vasates–Nitiobriges","Latinized Aquitanian and Gallic ethnonyms","attested peoples composite","installed:in_game/map_data/definitions.txt;https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0239%3Abook%3D4","high","The Vasates around Bazas and Nitiobriges eastward cover the medieval Bazadais footprint.","false"
"province","bazhou_province","beiping_area","land","Zhuo–Guangyang","Han Chinese commandery names","attested administrative composite","installed:in_game/map_data/definitions.txt;https://ctext.org/han-shu/di-li-zhi/ens","high","Zhuo and Guangyang jurisdictions cover the lower Yongding plain before later Bazhou.","false"
"province","bazhou_sichuan_province","chuanxi_area","land","Daba–Eastern Ba Hills","Han Chinese historical region / local mountain name / English","mountain-region construction","installed:in_game/map_data/definitions.txt;https://ctext.org/han-shu/di-li-zhi-xia/ens","high","The Daba hills formed the eastern upland fringe of Ba country around AD 1.","false"
"province","bazin_province","northern_ethiopia_area","land","Barka–Aksumite March","local hydronym / polity adjective / English","river-imperial frontier construction","installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Aksum-ancient-kingdom-Africa","medium","The Barka corridor formed the western march of the developing Aksumite highlands.","false"
"province","bear_river_province","great_basin_area","land","Bear–Weber Archaic Lands","English hydronyms / archaeological English","paired river archaeological landscape construction","installed:in_game/map_data/definitions.txt;https://www.britannica.com/topic/Archaic-culture","medium","Bear and Weber valleys receive an AD 1 Archaic frame without leaving the vanilla river name alone.","false"
"province","bearn_bigorre_province","gascony_area","land","Bigerriones–Tarbelli","Latinized Aquitanian ethnonyms","attested peoples composite","installed:in_game/map_data/definitions.txt;https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0239%3Abook%3D4","high","Bigerriones and Tarbelli occupy the Pyrenean foothills later called Béarn and Bigorre.","false"
"province","beaujolais_province","lyonnais_area","land","Segusiavi–Saône West","Latinized Gallic ethnonym / hydronym / English","attested people-river direction construction","installed:in_game/map_data/definitions.txt;https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0239%3Abook%3D4","high","Segusiavian lands west of the Saône replace medieval Beaujolais.","false"
"province","beauvaisis_province","ile_de_france_area","land","Bellovaci–Silvanectes","Latinized Gallic ethnonyms","attested peoples composite","installed:in_game/map_data/definitions.txt;https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0239%3Abook%3D4","high","Bellovaci and Silvanectes cover the Oise footprint before medieval Beauvaisis.","false"
"province","bechinsko_province","bohemia_area","land","Southern Marcomannia","Latinized Germanic polity-region / English","attested kingdom-region plus direction","installed:in_game/map_data/definitions.txt;https://sourcebooks.fordham.edu/source/tacitus-germania.asp","high","Southern Bohemia belonged to Maroboduus's Marcomannic realm around AD 1.","false"
"province","bedfordshire_province","home_counties_area","land","Northern Catuvellauni","Latinized Brittonic ethnonym / English","attested people plus direction","installed:in_game/map_data/definitions.txt;https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0239%3Abook%3D4","high","The Bedford–Dunstable footprint lay in northern Catuvellaunian country before English shire geography.","false"
"province","begemder_province","central_ethiopia_area","land","Tana–Aksumite Highlands","local lake name / polity adjective / English","lake-imperial landscape construction","installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Aksum-ancient-kingdom-Africa","high","Lake Tana and the northern highland approach to Aksum replace the later Begemder province.","false"
"province","behbahan_province","fars_area","land","Elymais–Choaspes","Greek-Latin region and hydronym","attested region-river construction","installed:in_game/map_data/definitions.txt;https://www.iranicaonline.org/articles/elymais/","high","Elymais and the Choaspes-facing Zagros foothills frame the Behbahan plain at AD 1.","false"
"province","beira_alta_province","north_portugal_area","land","Lusitani Highlands","Latinized Iberian ethnonym / English","attested people-landscape construction","installed:in_game/map_data/definitions.txt;https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0239%3Abook%3D3","high","The upper Mondego and Serra highlands were core Lusitanian country before Beira Alta.","false"
"province","beira_baixa_province","north_portugal_area","land","Igaeditani","Latinized Lusitanian ethnonym","attested people matched to footprint","installed:in_game/map_data/definitions.txt;https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0239%3Abook%3D3","high","The Igaeditani occupied the Idanha–Castelo Branco country later called Beira Baixa.","false"
"province","beira_litoral_province","north_portugal_area","land","Conimbriga–Mondego","Latin city name / local hydronym","attested center-river construction","installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Conimbriga","high","Conimbriga and the Mondego corridor replace the modern coastal Beira designation.","false"
"province","beisheng_province","dali_area","land","Dian–Jinsha North","Han Chinese polity name / hydronym / English","attested region-river direction construction","installed:in_game/map_data/definitions.txt;https://ctext.org/han-shu/di-li-zhi-xia/ens","high","Northern Dian country along the Jinsha basin replaces later Beisheng administration.","false"
"province","bela_province","baluchistan_area","land","Oritae–Gedrosian Coast","Greek ethnonym and regional name / English","attested people-coast construction","installed:in_game/map_data/definitions.txt;https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0198%3Abook%3D15","high","The Oritae and western Gedrosian coast frame Bela–Hinglaj country around AD 1.","false"
"province","belau_province","belau_area","land","Belau Rock Isles","Palauan / English","indigenous archipelago name plus landform","installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Palau","high","The indigenous Belau name with its rock-island geography distinguishes the province from vanilla pass-through.","false"
"province","belau_sea_zones_province","belau_sea_zones_area","marine","Belau Passage Waters","Palauan / English","indigenous archipelago maritime construction","installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Palau","high","The passages around settled Belau receive a local archipelago-derived maritime name.","false"
"province","belgorod_province","kursk_area","land","Upper Don Gorodets Lands","archaeological label / hydronym / English","archaeological-horizon river construction","installed:in_game/map_data/definitions.txt;https://old.bigenc.ru/archeology/text/2371519","high","Gorodets-related communities along the upper Don replace medieval Belgorod.","false"
"province","beljamen_province","lower_don_area","land","Lower Rha Sarmatian Camps","Greek hydronym / ethnonym / English","attested people-river construction","installed:in_game/map_data/definitions.txt;https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0198%3Abook%3D11","high","Sarmatian camps along the lower Rha replace the medieval Golden Horde settlement names in this province.","false"
"province","belluno_province","veneto_area","land","Raetian–Venetic Alps","Latinized ethnonyms / English","attested peoples and landscape composite","installed:in_game/map_data/definitions.txt;https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0198%3Abook%3D5","high","Raetian and Venetic Alpine communities frame the Belluno–Feltre valleys around AD 1.","false"
"province","beloe_province","beloozero_area","land","Mologa–Upper Volga Dyakovo","archaeological label / hydronyms","archaeological-horizon river construction","installed:in_game/map_data/definitions.txt;https://www.ra.iaran.ru/?lang=en&page_id=2113","high","Late Dyakovo groups along the Mologa and upper Volga replace medieval Beloe.","false"
"province","belogorye_province","qashliq_area","land","Lower Ob Ust-Poluy","archaeological label / hydronym","archaeological-horizon river construction","installed:in_game/map_data/definitions.txt;https://old.bigenc.ru/archeology/text/4703195","high","Ust-Poluy culture along the lower Ob provides the appropriate AD 1 frame before Belogorye.","false"
"province","beloozero_province","beloozero_area","land","Beloye–Sheksna Lake Lands","local lake and hydronym / English","lake-river construction","installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Lake-Beloye","medium","Lake Beloye and the Sheksna corridor replace the medieval town-province name Beloozero.","false"
"province","belozerskaya_province","east_novgorod_area","land","Mologa–Msta Forest Lands","local hydronyms / English","paired river and ecology construction","installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Volga-River","medium","The Mologa–Msta forest corridor replaces the later Belozerskaya administrative label.","false"
"province","bely_province","smolensk_area","land","Upper Dvina–Mezha Lands","local hydronyms / English","paired river archaeological construction","installed:in_game/map_data/definitions.txt;https://poj.peeters-leuven.be/content.php?id=3291769&url=article","high","Dnieper–Dvina communities around the upper Dvina and Mezha replace medieval Bely.","false"
"province","belz_province","red_ruthenia_area","land","Upper Bug Lipița Lands","archaeological label / hydronym / English","archaeological-horizon river construction","installed:in_game/map_data/definitions.txt;https://bibliotekanauki.pl/articles/51973988.pdf","high","Lipița-related communities along the upper Bug replace medieval Belz.","false"
"province","bena_province","east_kongo_area","land","Lulua–Kasai Forests","local hydronyms / English","paired river and ecology construction","installed:in_game/map_data/definitions.txt;https://www.britannica.com/place/Kasai-River","medium","The Lulua and Kasai forests replace the broad later Bena ethnonym.","false"
"province","benavente_province","leon_area","land","Brigaecini–Asturica South","Latinized Asturian ethnonym / ancient center / English","attested people-center direction construction","installed:in_game/map_data/definitions.txt;https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0239%3Abook%3D3","high","The Brigaecini and southern approach to Asturica replace medieval Benavente.","false"
"province","bengal_bay_province","bengal_bay_area","marine","Gangetic Great Bay","Greek classical regional adjective / English","attested river-mouth macrosea construction","installed:in_game/map_data/definitions.txt;https://depts.washington.edu/silkroad/texts/periplus/periplus.html","high","The great bay east of the Gangetic mouths receives an era-appropriate maritime name.","false"
