utc,elapsed_seconds,pid,paused,resumes,captures,rss_mib,vms_mib,private_mib,pagefile_mib,system_used_mib,system_available_mib,swap_used_mib,gpu_used_mib,gpu_total_mib,gdi_objects,user_objects,handles,threads,error_log_bytes,crash_directories
2026-08-12T16:22:40.997770+00:00,2160.266,25764,0,1,13,6095.59,9560.141,9560.141,9560.141,20921.461,11797.746,8824.586,4603,10240,119,83,1515,48,995,60
2026-08-12T16:23:11.610368+00:00,2190.875,25764,0,1,13,6083.598,9520.586,9520.586,9520.586,20850.707,11868.5,8824.586,4603,10240,119,83,1517,48,995,60
2026-08-12T16:23:41.002716+00:00,2220.266,25764,0,1,13,6081.684,9422.0,9422.0,9422.0,20933.32,11785.887,8824.582,4603,10240,119,83,1511,48,995,60
2026-08-12T16:24:11.673637+00:00,2250.938,25764,0,1,13,6071.02,9459.824,9459.824,9459.824,20854.203,11865.004,8824.582,4598,10240,119,83,1511,48,995,60
2026-08-12T16:24:41.107852+00:00,2280.375,25764,0,1,13,6056.922,9382.043,9382.043,9382.043,20869.902,11849.305,8824.582,4603,10240,119,83,1513,48,995,60
2026-08-12T16:25:11.794768+00:00,2311.047,25764,0,1,13,6103.938,9543.723,9543.723,9543.723,20865.02,11854.188,8824.582,4599,10240,119,83,1511,48,995,60
2026-08-12T16:25:41.379687+00:00,2340.641,25764,0,1,14,6108.586,9510.23,9510.23,9510.23,21089.555,11629.652,8824.574,4609,10240,119,83,1513,48,995,60
2026-08-12T16:26:10.736147+00:00,2370.0,25764,0,1,14,6071.086,9401.762,9401.762,9401.762,20845.5,11873.707,8824.57,4598,10240,119,83,1513,48,995,60
2026-08-12T16:26:41.374740+00:00,2400.641,25764,0,1,14,6098.168,9397.254,9397.254,9397.254,20915.32,11803.887,8824.57,4603,10240,119,83,1513,48,995,60
2026-08-12T16:27:10.806538+00:00,2430.063,25764,0,1,14,6118.055,9651.332,9651.332,9651.332,21072.281,11646.926,8822.754,4598,10240,119,83,1513,48,995,60
2026-08-12T16:27:41.476958+00:00,2460.734,25764,0,1,14,6091.547,9497.441,9497.441,9497.441,21108.191,11611.016,8822.746,4603,10240,119,83,1513,48,995,60
2026-08-12T16:28:10.873832+00:00,2490.125,25764,0,1,14,6104.691,9538.43,9538.43,9538.43,20924.316,11794.891,8820.922,4605,10240,119,83,1513,48,995,60
2026-08-12T16:28:41.724796+00:00,2521.0,25764,0,1,15,6103.605,9772.406,9772.406,9772.406,20952.262,11766.945,8820.922,4859,10240,119,83,1513,48,995,60
2026-08-12T16:29:11.068244+00:00,2550.328,25764,0,1,15,6094.934,9763.277,9763.277,9763.277,20900.523,11818.684,8820.922,4857,10240,119,83,1513,48,995,60
2026-08-12T16:29:41.796056+00:00,2581.063,25764,0,1,15,6100.984,9774.23,9774.23,9774.23,20919.34,11799.867,8820.852,4859,10240,119,83,1513,48,995,60
2026-08-12T16:30:11.163469+00:00,2610.438,25764,0,1,15,6116.426,9786.375,9786.375,9786.375,20900.504,11818.703,8820.848,4857,10240,119,83,1511,48,995,60
2026-08-12T16:30:41.869343+00:00,2641.141,25764,0,1,15,6109.52,9774.672,9774.672,9774.672,21181.688,11537.52,8820.844,4859,10240,119,83,1511,48,995,60
2026-08-12T16:31:11.226810+00:00,2670.484,25764,0,1,15,6091.391,9651.289,9651.289,9651.289,20944.559,11774.648,8820.844,4852,10240,119,83,1513,48,995,60
2026-08-12T16:31:42.115296+00:00,2701.375,25764,0,1,16,6154.156,9696.156,9696.156,9696.156,21009.742,11709.465,8820.832,4603,10240,119,83,1511,48,995,60
2026-08-12T16:32:11.474177+00:00,2730.75,25764,0,1,16,6108.137,9544.223,9544.223,9544.223,20955.82,11763.387,8820.832,4598,10240,119,83,1515,48,995,60
2026-08-12T16:32:40.847054+00:00,2760.109,25764,0,1,16,6110.18,9571.797,9571.797,9571.797,21150.07,11569.137,8820.625,4613,10240,119,83,1513,48,995,60
2026-08-12T16:33:11.504525+00:00,2790.766,25764,0,1,16,6118.363,9546.25,9546.25,9546.25,21154.008,11565.199,8820.625,4596,10240,119,83,1511,48,995,60
2026-08-12T16:33:40.926770+00:00,2820.203,25764,0,1,16,6129.879,9555.012,9555.012,9555.012,21013.453,11705.754,8820.625,4609,10240,119,83,1513,48,995,60
2026-08-12T16:34:11.580309+00:00,2850.844,25764,0,1,16,6140.195,9570.992,9570.992,9570.992,20996.016,11723.191,8820.621,4601,10240,119,83,1526,51,995,60
2026-08-12T16:34:41.140228+00:00,2880.406,25764,0,1,17,6128.559,9558.938,9558.938,9558.938,21155.504,11563.703,8819.875,4606,10240,119,83,1527,52,995,60
2026-08-12T16:35:11.785768+00:00,2911.047,25764,0,1,17,6125.844,9453.07,9453.07,9453.07,21269.926,11449.281,8819.871,4601,10240,119,83,1525,52,995,60
2026-08-12T16:35:41.246431+00:00,2940.5,25764,0,1,17,6112.25,9436.438,9436.438,9436.438,21154.98,11564.227,8819.848,4603,10240,119,83,1524,52,995,60
2026-08-12T16:36:11.946859+00:00,2971.219,25764,0,1,17,6127.59,9670.078,9670.078,9670.078,21500.297,11218.91,8819.848,4596,10240,119,83,1528,52,995,60
2026-08-12T16:36:41.309796+00:00,3000.578,25764,0,1,17,6117.852,9546.57,9546.57,9546.57,21199.598,11519.609,8819.848,4603,10240,119,83,1524,52,995,60
2026-08-12T16:37:10.722176+00:00,3030.0,25764,0,1,17,6108.262,9564.559,9564.559,9564.559,21112.855,11606.352,8819.848,4598,10240,119,83,1524,52,995,60
2026-08-12T16:37:41.543783+00:00,3060.813,25764,0,1,18,6113.312,9469.445,9469.445,9469.445,21139.449,11579.758,8819.844,4603,10240,119,83,1524,52,995,60
2026-08-12T16:38:10.902230+00:00,3090.156,25764,0,1,18,6100.09,9451.367,9451.367,9451.367,21239.586,11479.621,8819.73,4605,10240,119,83,1526,52,995,60
2026-08-12T16:38:41.559736+00:00,3120.813,25764,0,1,18,6114.773,9591.746,9591.746,9591.746,21298.281,11420.926,8819.723,4603,10240,119,83,1524,52,995,60
2026-08-12T16:39:10.987561+00:00,3150.25,25764,0,1,18,6111.801,9581.809,9581.809,9581.809,21148.965,11570.242,8819.723,4608,10240,119,83,1524,52,995,60
2026-08-12T16:39:41.552807+00:00,3180.813,25764,0,1,18,6107.332,9475.176,9475.176,9475.176,21215.277,11503.93,8819.527,4603,10240,119,83,1524,52,995,60
2026-08-12T16:40:10.942164+00:00,3210.203,25764,0,1,18,6096.562,9567.18,9567.18,9567.18,21118.863,11600.344,8819.523,4608,10240,119,83,1524,52,995,60
2026-08-12T16:40:41.804620+00:00,3241.063,25764,0,1,19,6133.652,9737.508,9737.508,9737.508,21322.508,11396.699,8818.777,4603,10240,119,83,1524,52,995,60
2026-08-12T16:41:11.176505+00:00,3270.438,25764,0,1,19,6111.172,9604.875,9604.875,9604.875,21295.914,11423.293,8818.773,4601,10240,119,83,1524,52,995,60
2026-08-12T16:41:41.838980+00:00,3301.109,25764,0,1,19,6116.879,9572.793,9572.793,9572.793,21275.547,11443.66,8818.77,4603,10240,119,83,1526,52,995,60
2026-08-12T16:42:11.268751+00:00,3330.531,25764,0,1,19,6103.797,9592.438,9592.438,9592.438,21208.723,11510.484,8818.77,4596,10240,119,83,1526,52,995,60
2026-08-12T16:42:41.956202+00:00,3361.234,25764,0,1,19,6106.188,9571.117,9571.117,9571.117,21503.254,11215.953,8811.605,4603,10240,119,83,1524,52,995,60
2026-08-12T16:43:11.327642+00:00,3390.594,25764,0,1,19,6114.215,9470.016,9470.016,9470.016,21199.504,11519.703,8811.586,4596,10240,119,83,1526,52,995,60
2026-08-12T16:43:42.159187+00:00,3421.422,25764,0,1,20,6106.168,9543.812,9543.812,9543.812,21198.031,11521.176,8830.73,4603,10240,119,83,1524,52,995,60
2026-08-12T16:44:11.584448+00:00,3450.844,25764,0,1,20,6105.121,9489.199,9489.199,9489.199,21132.145,11587.062,8830.355,4600,10240,119,83,1524,52,995,60
2026-08-12T16:44:40.983260+00:00,3480.25,25764,0,1,20,6111.359,9564.191,9564.191,9564.191,21197.777,11521.43,8830.32,4603,10240,119,83,1524,52,995,60
2026-08-12T16:45:11.750471+00:00,3510.984,25764,0,1,20,6149.871,9921.77,9921.77,9921.77,21555.621,11163.586,8830.316,4600,10240,119,83,1524,52,995,60
2026-08-12T16:45:41.130370+00:00,3540.391,25764,0,1,20,6096.359,9538.668,9538.668,9538.668,21326.547,11392.66,8830.281,4603,10240,119,83,1526,52,995,60
2026-08-12T16:46:11.782877+00:00,3571.047,25764,0,1,20,6086.211,9517.023,9517.023,9517.023,21173.77,11545.438,8830.273,4598,10240,119,83,1524,52,995,60
2026-08-12T16:46:13.112350+00:00,3572.391,25764,1,1,20,6086.543,9518.148,9518.148,9518.148,21167.348,11551.859,8828.648,4595,10240,119,83,1524,52,995,60
2026-08-12T16:46:16.085452+00:00,3575.344,25764,0,2,20,6086.52,9516.398,9516.398,9516.398,21310.57,11408.637,8827.793,4596,10240,119,83,1524,52,995,60
