utc,elapsed_seconds,pid,paused,resumes,captures,rss_mib,vms_mib,private_mib,pagefile_mib,system_used_mib,system_available_mib,swap_used_mib,gpu_used_mib,gpu_total_mib,gdi_objects,user_objects,handles,threads,error_log_bytes,crash_directories
2026-08-12T17:09:51.532615+00:00,391.141,17180,0,1,3,5934.098,9290.344,9290.344,9290.344,21133.852,11585.355,8817.094,4581,10240,119,84,1635,56,995,60
2026-08-12T17:10:20.949418+00:00,420.547,17180,0,1,3,5917.363,9261.32,9261.32,9261.32,21106.574,11612.633,8816.965,4597,10240,119,84,1635,56,995,60
2026-08-12T17:10:51.568555+00:00,451.172,17180,0,1,3,5924.727,9280.891,9280.891,9280.891,21129.531,11589.676,8816.953,4581,10240,119,84,1635,56,995,60
2026-08-12T17:11:20.897024+00:00,480.484,17180,0,1,3,5921.77,9268.695,9268.695,9268.695,21328.289,11390.918,8816.953,4594,10240,119,84,1635,56,995,60
2026-08-12T17:11:51.572517+00:00,511.172,17180,0,1,3,5915.832,9311.633,9311.633,9311.633,21077.77,11641.438,8816.949,4581,10240,119,84,1637,56,995,60
2026-08-12T17:12:21.113483+00:00,540.719,17180,0,1,4,5933.707,9329.508,9329.508,9329.508,20843.57,11875.637,8811.859,4583,10240,119,84,1635,56,995,60
2026-08-12T17:12:50.509861+00:00,570.109,17180,0,1,4,5971.031,9532.137,9532.137,9532.137,21136.523,11582.684,8811.727,4589,10240,119,84,1635,56,995,60
2026-08-12T17:13:21.112949+00:00,600.719,17180,0,1,4,5979.723,9545.789,9545.789,9545.789,20945.137,11774.07,8811.727,4582,10240,119,84,1637,56,995,60
2026-08-12T17:13:50.574609+00:00,630.172,17180,0,1,4,5996.168,9405.645,9405.645,9405.645,20988.844,11730.363,8811.727,4583,10240,119,84,1635,56,995,60
2026-08-12T17:14:21.171202+00:00,660.781,17180,0,1,4,5942.609,9313.668,9313.668,9313.668,21078.105,11641.102,8811.727,4589,10240,119,84,1635,56,995,60
2026-08-12T17:14:50.563553+00:00,690.172,17180,0,1,4,5945.625,9346.926,9346.926,9346.926,20974.184,11745.023,8808.688,4568,10240,119,84,1635,56,995,60
2026-08-12T17:15:21.359173+00:00,720.969,17180,0,1,5,5956.441,9326.379,9326.379,9326.379,20942.699,11776.508,8808.203,4587,10240,119,84,1637,56,995,60
2026-08-12T17:15:50.753500+00:00,750.344,17180,0,1,5,5965.562,9341.246,9341.246,9341.246,20944.535,11774.672,8808.195,4580,10240,119,84,1639,56,995,60
2026-08-12T17:16:21.346164+00:00,780.937,17180,0,1,5,5945.027,9312.117,9312.117,9312.117,20946.379,11772.828,8808.191,4588,10240,119,84,1639,56,995,60
2026-08-12T17:16:50.692856+00:00,810.297,17180,0,1,5,5993.719,9543.832,9543.832,9543.832,20981.262,11737.945,8808.191,4582,10240,119,84,1639,56,995,60
2026-08-12T17:17:21.347807+00:00,840.937,17180,0,1,5,5965.848,9325.461,9325.461,9325.461,20934.41,11784.797,8808.188,4597,10240,119,84,1637,56,995,60
2026-08-12T17:17:50.685861+00:00,870.281,17180,0,1,5,5959.047,9287.527,9287.527,9287.527,21099.992,11619.215,8808.156,4577,10240,119,84,1635,56,995,60
2026-08-12T17:18:21.506436+00:00,901.109,17180,0,1,6,5942.258,9297.527,9297.527,9297.527,21006.641,11712.566,8808.152,4589,10240,119,84,1637,56,995,60
2026-08-12T17:18:50.894744+00:00,930.484,17180,0,1,6,5943.633,9268.457,9268.457,9268.457,20955.43,11763.777,8808.152,4595,10240,119,84,1635,56,995,60
2026-08-12T17:19:21.521835+00:00,961.125,17180,0,1,6,5949.23,9281.465,9281.465,9281.465,20941.152,11778.055,8808.148,4591,10240,119,84,1637,56,995,60
2026-08-12T17:19:50.934170+00:00,990.516,17180,0,1,6,5940.453,9268.02,9268.02,9268.02,21349.441,11369.766,8806.719,4595,10240,119,84,1635,56,995,60
2026-08-12T17:20:21.575686+00:00,1021.172,17180,0,1,6,5969.723,9296.789,9296.789,9296.789,21185.734,11533.473,8806.234,4592,10240,119,84,1635,56,995,60
2026-08-12T17:20:50.992027+00:00,1050.594,17180,0,1,6,5951.332,9305.207,9305.207,9305.207,21212.578,11506.629,8806.234,4581,10240,119,84,1635,56,995,60
2026-08-12T17:21:20.728001+00:00,1080.312,17180,0,1,7,6016.922,9511.723,9511.723,9511.723,21295.707,11423.5,8806.23,4595,10240,119,84,1639,56,995,60
2026-08-12T17:21:51.431876+00:00,1111.031,17180,0,1,7,5982.93,9325.223,9325.223,9325.223,21194.484,11524.723,8857.453,4581,10240,119,84,1619,50,995,60
2026-08-12T17:22:20.820708+00:00,1140.406,17180,0,1,7,5976.398,9316.473,9316.473,9316.473,21158.461,11560.746,8857.352,4591,10240,119,84,1617,50,995,60
2026-08-12T17:22:51.486723+00:00,1171.078,17180,0,1,7,5981.98,9295.039,9295.039,9295.039,21509.977,11209.23,8811.043,4578,10240,119,84,1617,50,995,60
2026-08-12T17:23:20.843138+00:00,1200.437,17180,0,1,7,5970.992,9283.367,9283.367,9283.367,21389.535,11329.672,8809.043,4596,10240,119,84,1621,50,995,60
2026-08-12T17:23:51.422800+00:00,1231.016,17180,0,1,7,5992.754,9303.234,9303.234,9303.234,21417.59,11301.617,8809.023,4569,10240,119,84,1619,50,995,60
2026-08-12T17:24:20.922362+00:00,1260.516,17180,0,1,8,5996.434,9309.723,9309.723,9309.723,21377.895,11341.312,8809.008,4585,10240,119,84,1617,50,995,60
2026-08-12T17:24:51.592309+00:00,1291.187,17180,0,1,8,5976.723,9315.91,9315.91,9315.91,21430.434,11288.773,8809.004,4572,10240,119,84,1617,50,995,60
2026-08-12T17:25:20.977161+00:00,1320.562,17180,0,1,8,5996.285,9305.434,9305.434,9305.434,21357.547,11361.66,8807.926,4577,10240,119,84,1619,50,995,60
2026-08-12T17:25:51.643135+00:00,1351.234,17180,0,1,8,6013.254,9534.004,9534.004,9534.004,21602.832,11116.375,8803.52,4569,10240,119,84,1619,50,995,60
2026-08-12T17:26:21.083361+00:00,1380.687,17180,0,1,8,6000.367,9376.844,9376.844,9376.844,21417.523,11301.684,8803.031,4575,10240,119,84,1619,50,995,60
2026-08-12T17:26:50.496714+00:00,1410.094,17180,0,1,8,6027.352,9369.352,9369.352,9369.352,21675.379,11043.828,8802.973,4563,10240,119,84,1619,50,995,60
2026-08-12T17:27:21.281913+00:00,1440.875,17180,0,1,9,6031.645,9376.051,9376.051,9376.051,21418.902,11300.305,8802.973,4580,10240,119,84,1621,50,995,60
2026-08-12T17:27:50.658824+00:00,1470.25,17180,0,1,9,5969.383,9357.129,9357.129,9357.129,21376.336,11342.871,8802.969,4564,10240,119,84,1617,50,995,60
2026-08-12T17:28:21.301404+00:00,1500.891,17180,0,1,9,5960.789,9286.047,9286.047,9286.047,21398.145,11321.062,8802.969,4577,10240,119,84,1619,50,995,60
2026-08-12T17:28:50.701725+00:00,1530.297,17180,0,1,9,5971.289,9329.613,9329.613,9329.613,21414.266,11304.941,8802.969,4565,10240,119,84,1619,50,995,60
2026-08-12T17:29:21.406086+00:00,1561.0,17180,0,1,9,5977.082,9331.418,9331.418,9331.418,21427.168,11292.039,8801.648,4580,10240,119,84,1617,50,995,60
2026-08-12T17:29:50.783485+00:00,1590.375,17180,0,1,9,5987.605,9313.254,9313.254,9313.254,21427.957,11291.25,8801.637,4557,10240,119,84,1621,50,995,60
2026-08-12T17:30:11.245591+00:00,1610.844,17180,1,1,9,6059.0,9587.348,9587.348,9587.348,21488.941,11230.266,8801.633,4584,10240,119,84,1621,50,995,60
2026-08-12T17:30:12.590512+00:00,1612.187,17180,0,1,9,6040.645,9566.223,9566.223,9566.223,21490.141,11229.066,8801.633,4584,10240,119,84,1621,50,995,60
2026-08-12T17:31:21.619032+00:00,1681.219,17180,0,1,10,5959.637,9298.855,9298.855,9298.855,21360.457,11358.75,8801.613,4580,10240,119,84,1619,50,995,60
2026-08-12T17:31:50.997433+00:00,1710.594,17180,0,1,10,5989.434,9365.43,9365.43,9365.43,21612.27,11106.938,8397.879,4570,10240,119,82,1605,48,995,60
2026-08-12T17:32:20.416200+00:00,1740.0,17180,0,1,10,5990.984,9364.984,9364.984,9364.984,21535.477,11183.73,8397.859,4582,10240,119,82,1605,48,995,60
2026-08-12T17:32:51.069200+00:00,1770.656,17180,0,1,10,5986.301,9360.43,9360.43,9360.43,21884.281,10834.926,8396.492,4570,10240,119,82,1605,48,995,60
2026-08-12T17:33:20.638088+00:00,1800.234,17180,0,1,11,5978.227,9353.852,9353.852,9353.852,21560.961,11158.246,8403.883,4580,10240,119,82,1605,48,995,60
2026-08-12T17:33:51.322041+00:00,1830.906,17180,0,1,11,5988.867,9397.867,9397.867,9397.867,21619.609,11099.598,8403.883,4570,10240,119,82,1607,48,995,60
2026-08-12T17:34:20.644583+00:00,1860.25,17180,0,1,11,5984.895,9330.742,9330.742,9330.742,21611.77,11107.438,8403.879,4593,10240,119,82,1605,48,995,60
2026-08-12T17:34:51.318551+00:00,1890.906,17180,0,1,11,6063.23,9680.668,9680.668,9680.668,21693.289,11025.918,8403.832,4570,10240,119,82,1605,48,995,60
2026-08-12T17:35:20.760813+00:00,1920.359,17180,0,1,11,6041.934,9456.453,9456.453,9456.453,21745.188,10974.02,8403.832,4580,10240,119,82,1605,48,995,60
2026-08-12T17:35:51.434264+00:00,1951.016,17180,0,1,11,6019.309,9402.328,9402.328,9402.328,21977.695,10741.512,8403.832,4570,10240,119,82,1607,48,995,60
2026-08-12T17:36:21.020589+00:00,1980.625,17180,0,1,12,6029.238,9442.574,9442.574,9442.574,21846.453,10872.754,8403.824,4577,10240,119,82,1605,48,995,60
2026-08-12T17:36:50.423387+00:00,2010.016,17180,0,1,12,6030.426,9371.141,9371.141,9371.141,21790.273,10928.934,8403.82,4560,10240,119,82,1516,48,995,60
2026-08-12T17:37:21.101327+00:00,2040.703,17180,0,1,12,6037.527,9407.707,9407.707,9407.707,21817.121,10902.086,8403.812,4576,10240,119,82,1516,48,995,60
2026-08-12T17:37:50.498637+00:00,2070.094,17180,0,1,12,6036.551,9407.152,9407.152,9407.152,22005.215,10713.992,8403.789,4562,10240,119,82,1520,48,995,60
2026-08-12T17:38:21.107273+00:00,2100.703,17180,0,1,12,6034.137,9434.59,9434.59,9434.59,21824.605,10894.602,8403.77,4580,10240,119,82,1516,48,995,60
2026-08-12T17:38:50.522097+00:00,2130.109,17180,0,1,12,6022.688,9363.141,9363.141,9363.141,21793.898,10925.309,8403.727,4560,10240,119,82,1516,48,995,60
2026-08-12T17:39:21.487754+00:00,2161.078,17180,0,1,13,5995.824,9521.125,9521.125,9521.125,21811.637,10907.57,8403.715,4574,10240,119,82,1516,48,995,60
2026-08-12T17:39:50.917537+00:00,2190.5,17180,0,1,13,5989.801,9490.441,9490.441,9490.441,21827.199,10892.008,8403.715,4583,10240,119,82,1520,48,995,60
2026-08-12T17:40:21.534133+00:00,2221.125,17180,0,1,13,6002.062,9505.5,9505.5,9505.5,22115.047,10604.16,8403.707,4577,10240,119,82,1518,48,995,60
2026-08-12T17:40:50.907540+00:00,2250.5,17180,0,1,13,5970.309,9329.805,9329.805,9329.805,21798.016,10921.191,8403.703,4583,10240,119,82,1518,48,995,60
2026-08-12T17:41:21.579501+00:00,2281.172,17180,0,1,13,6020.539,9417.914,9417.914,9417.914,21853.391,10865.816,8403.699,4571,10240,119,82,1518,48,995,60
2026-08-12T17:41:51.036227+00:00,2310.625,17180,0,1,13,6020.957,9360.578,9360.578,9360.578,21862.191,10857.016,8403.684,4570,10240,119,82,1520,48,995,60
2026-08-12T17:42:20.632653+00:00,2340.234,17180,0,1,14,6020.656,9373.215,9373.215,9373.215,21804.285,10914.922,8403.668,4581,10240,119,82,1516,48,995,60
2026-08-12T17:42:51.313616+00:00,2370.906,17180,0,1,14,6010.062,9440.617,9440.617,9440.617,22195.234,10523.973,8396.059,4570,10240,119,82,1516,48,995,60
2026-08-12T17:43:20.710493+00:00,2400.297,17180,0,1,14,5998.48,9396.895,9396.895,9396.895,21804.293,10914.914,8395.324,4580,10240,119,82,1520,48,995,60
2026-08-12T17:43:51.351453+00:00,2430.937,17180,0,1,14,6034.098,9610.621,9610.621,9610.621,21867.363,10851.844,8395.32,4570,10240,119,82,1518,48,995,60
2026-08-12T17:44:20.804154+00:00,2460.391,17180,0,1,14,6027.105,9535.062,9535.062,9535.062,21837.77,10881.438,8395.316,4580,10240,119,82,1516,48,995,60
2026-08-12T17:44:51.453171+00:00,2491.062,17180,0,1,14,6030.953,9517.746,9517.746,9517.746,21930.398,10788.809,8395.227,4570,10240,119,82,1518,48,995,60
2026-08-12T17:45:21.047556+00:00,2520.641,17180,0,1,15,6018.387,9418.055,9418.055,9418.055,21898.012,10821.195,8395.207,4561,10240,119,82,1516,48,995,60
2026-08-12T17:45:33.833582+00:00,2533.422,17180,1,1,15,6021.059,9526.617,9526.617,9526.617,21894.375,10824.832,8395.148,4582,10240,119,82,1516,48,995,60
